1AD,20160908,0.22,0.22,0.22,0.22,26156,0
1AG,20160908,0.043,0.046,0.043,0.044,160046,0
1AL,20160908,0.99,0.99,0.99,0.99,0,0
1PG,20160908,0.285,0.285,0.265,0.27,483938,0
1ST,20160908,0.068,0.068,0.068,0.068,35000,0
3DP,20160908,0.029,0.029,0.028,0.028,576000,0
3PL,20160908,0.925,0.94,0.91,0.925,121714,0
4DS,20160908,0.027,0.027,0.022,0.023,1059198,0
88E,20160908,0.045,0.048,0.044,0.046,12039541,0
88EO,20160908,0.034,0.036,0.031,0.034,2007085,0
8CO,20160908,0.15,0.15,0.15,0.15,0,0
8EC,20160908,0.99,0.99,0.99,0.99,50,0
8ECO,20160908,0.015,0.015,0.015,0.015,0,0
8IH,20160908,0.75,0.77,0.75,0.77,36115,0
9SP,20160908,0.16,0.16,0.15,0.155,160016,0
A2M,20160908,2.02,2.025,1.942,1.955,5261418,0
A2MJOM,20160908,1.055,1.06,1.055,1.055,0,0
A2MJOO,20160908,0.00,0.00,0.00,0.00,0,0
A2MKOA,20160908,0.51,0.51,0.465,0.465,12000,0
A2MKOC,20160908,0.735,0.735,0.725,0.725,0,0
A2MKOD,20160908,0.67,0.67,0.67,0.67,5000,0
A2MKOE,20160908,0.93,0.93,0.93,0.93,0,0
A2MKOP,20160908,0.00,0.00,0.00,0.00,0,0
A2MKOQ,20160908,0.00,0.00,0.00,0.00,0,0
A2MKOR,20160908,0.00,0.00,0.00,0.00,0,0
A2MKOS,20160908,0.00,0.00,0.00,0.00,0,0
A3D,20160908,0.98,1.01,0.93,1.01,202402,0
AAA,20160908,50.09,50.10,50.09,50.10,21899,0
AAC,20160908,1.75,1.775,1.725,1.73,2081237,0
AACKOA,20160908,0.385,0.385,0.385,0.385,0,0
AACKOC,20160908,0.465,0.465,0.465,0.465,0,0
AAD,20160908,2.62,2.66,2.61,2.64,1822577,0
AADKOA,20160908,0.88,0.895,0.88,0.895,0,0
AADKOB,20160908,1.055,1.055,1.055,1.055,0,0
AADKOP,20160908,0.70,0.70,0.70,0.70,0,0
AADKOQ,20160908,0.44,0.44,0.355,0.355,0,0
AAI,20160908,14.00,14.00,14.00,14.00,0,0
AAJ,20160908,0.011,0.011,0.011,0.011,50000,0
AAK,20160908,0.004,0.004,0.004,0.004,0,0
AAL,20160908,0.005,0.005,0.005,0.005,0,0
AAP,20160908,0.025,0.025,0.025,0.025,4880,0
AAR,20160908,0.021,0.021,0.02,0.021,340000,0
AAU,20160908,0.019,0.019,0.019,0.019,70855,0
AAX,20160908,0.395,0.395,0.395,0.395,0,0
AB1,20160908,0.17,0.17,0.17,0.17,0,0
ABA,20160908,5.26,5.32,5.26,5.32,15091,0
ABC,20160908,5.24,5.29,5.16,5.29,3625101,0
ABCKOA,20160908,0.88,0.88,0.88,0.88,0,0
ABCKOE,20160908,1.285,1.285,1.285,1.285,0,0
ABCKOP,20160908,1.51,1.51,1.51,1.51,0,0
ABCKOQ,20160908,1.58,1.58,1.58,1.58,0,0
ABL,20160908,0.009,0.009,0.009,0.009,50000,0
ABP,20160908,2.90,2.92,2.86,2.90,2847605,0
ABT,20160908,0.93,0.93,0.90,0.90,7222,0
ABU,20160908,0.085,0.085,0.085,0.085,29422,0
ABV,20160908,0.008,0.008,0.008,0.008,1000000,0
ABW,20160908,0.825,0.825,0.825,0.825,149853,0
ABX,20160908,0.20,0.20,0.195,0.195,120038,0
ACA01,20160908,0.00,0.00,0.00,0.00,0,0
ACA02,20160908,0.00,0.00,0.00,0.00,0,0
ACA03,20160908,0.00,0.00,0.00,0.00,0,0
ACA04,20160908,0.00,0.00,0.00,0.00,0,0
ACA05,20160908,0.00,0.00,0.00,0.00,0,0
ACB,20160908,0.041,0.041,0.041,0.041,0,0
ACC01,20160908,0.00,0.00,0.00,0.00,0,0
ACG,20160908,0.115,0.12,0.11,0.11,168506,0
ACK,20160908,0.49,0.49,0.49,0.49,0,0
ACL,20160908,0.01,0.01,0.01,0.01,0,0
ACO,20160908,3.43,3.43,3.43,3.43,0,0
ACP,20160908,0.027,0.027,0.027,0.027,0,0
ACQ,20160908,1.02,1.02,1.01,1.01,53608,0
ACR,20160908,0.385,0.395,0.38,0.38,162572,0
ACS,20160908,0.08,0.08,0.08,0.08,0,0
ACU,20160908,0.035,0.035,0.035,0.035,0,0
ACW,20160908,0.061,0.064,0.055,0.058,2937897,0
ACX,20160908,6.21,6.28,5.905,5.99,1925962,0
ACXKOA,20160908,0.00,0.00,0.00,0.00,0,0
ACXKOB,20160908,1.30,1.30,1.30,1.30,0,0
ACXKOC,20160908,2.10,2.10,1.99,2.02,7557,0
ACXKOP,20160908,0.00,0.00,0.00,0.00,0,0
ACXKOQ,20160908,0.00,0.00,0.00,0.00,0,0
ACY01,20160908,0.00,0.00,0.00,0.00,0,0
ACY02,20160908,0.00,0.00,0.00,0.00,0,0
AD1,20160908,0.345,0.355,0.345,0.35,429291,0
ADA,20160908,3.12,3.12,2.96,3.00,468096,0
ADD,20160908,0.015,0.015,0.015,0.015,0,0
ADH,20160908,2.44,2.46,2.39,2.39,1125203,0
ADJ,20160908,0.135,0.14,0.135,0.135,3324998,0
ADN,20160908,0.017,0.018,0.017,0.018,129078,0
ADNO,20160908,0.001,0.001,0.001,0.001,0,0
ADO,20160908,0.058,0.058,0.057,0.058,165025,0
ADQ,20160908,0.00,0.00,0.00,0.00,0,0
ADR,20160908,0.40,0.40,0.40,0.40,15000,0
ADV,20160908,0.019,0.019,0.018,0.018,1286679,0
ADX,20160908,0.006,0.006,0.006,0.006,4249301,0
ADY,20160908,0.011,0.011,0.011,0.011,20600,0
AEB,20160908,0.058,0.058,0.057,0.057,234000,0
AEE,20160908,0.025,0.025,0.025,0.025,0,0
AEEOA,20160908,0.004,0.004,0.004,0.004,0,0
AEF,20160908,85.00,85.52,85.00,85.52,654,0
AEG,20160908,1.14,1.16,1.13,1.15,167012,0
AEGO,20160908,0.053,0.053,0.052,0.052,103600,0
AEI,20160908,0.445,0.45,0.445,0.45,81004,0
AER,20160908,0.08,0.082,0.08,0.082,2358000,0
AET01,20160908,0.00,0.00,0.00,0.00,0,0
AET02,20160908,0.00,0.00,0.00,0.00,0,0
AET03,20160908,0.00,0.00,0.00,0.00,0,0
AET04,20160908,0.00,0.00,0.00,0.00,0,0
AET05,20160908,0.00,0.00,0.00,0.00,0,0
AET06,20160908,0.00,0.00,0.00,0.00,0,0
AET07,20160908,0.00,0.00,0.00,0.00,0,0
AEV,20160908,0.205,0.21,0.205,0.205,38391,0
AFA,20160908,0.215,0.215,0.215,0.215,0,0
AFG,20160908,1.195,1.195,1.195,1.195,79757,0
AFI,20160908,5.62,5.63,5.61,5.63,236530,0
AFIG,20160908,109.001,109.001,108.80,108.80,1960,0
AFIJOH,20160908,1.795,1.795,1.795,1.795,0,0
AFP,20160908,2.90,2.90,2.90,2.90,0,0
AFR,20160908,0.041,0.041,0.041,0.041,0,0
AFT,20160908,0.001,0.001,0.001,0.001,0,0
AFY,20160908,3.03,3.05,3.00,3.05,47123,0
AFZ01,20160908,0.00,0.00,0.00,0.00,0,0
AFZ03,20160908,0.00,0.00,0.00,0.00,0,0
AFZ04,20160908,0.00,0.00,0.00,0.00,0,0
AFZ18,20160908,0.00,0.00,0.00,0.00,0,0
AFZ19,20160908,0.00,0.00,0.00,0.00,0,0
AFZ20,20160908,0.00,0.00,0.00,0.00,0,0
AFZ21,20160908,0.00,0.00,0.00,0.00,0,0
AFZ29,20160908,0.00,0.00,0.00,0.00,0,0
AFZ30,20160908,0.00,0.00,0.00,0.00,0,0
AGA01,20160908,0.00,0.00,0.00,0.00,0,0
AGD,20160908,0.17,0.17,0.17,0.17,0,0
AGE,20160908,0.014,0.014,0.014,0.014,45000,0
AGF,20160908,0.945,0.95,0.945,0.95,134101,0
AGG,20160908,4.55,4.55,4.54,4.54,1133,0
AGI,20160908,2.24,2.24,2.19,2.20,224039,0
AGIKOA,20160908,0.375,0.375,0.375,0.375,0,0
AGIKOB,20160908,0.75,0.75,0.75,0.75,0,0
AGJ,20160908,0.048,0.048,0.048,0.048,0,0
AGL,20160908,18.05,18.07,17.79,17.92,3043672,0
AGLHA,20160908,103.80,104.05,103.30,103.30,3878,0
AGLIOV,20160908,11.83,11.83,11.83,11.83,0,0
AGLISE,20160908,0.00,0.00,0.00,0.00,0,0
AGLISK,20160908,0.00,0.00,0.00,0.00,0,0
AGLIYE,20160908,10.82,10.82,10.82,10.82,0,0
AGLIYF,20160908,7.70,7.70,7.70,7.70,0,0
AGLJOC,20160908,7.61,7.61,7.61,7.61,0,0
AGLJOP,20160908,7.48,7.48,7.48,7.48,0,0
AGLJOQ,20160908,4.73,4.73,4.73,4.73,0,0
AGLKOA,20160908,1.825,1.825,1.825,1.825,0,0
AGLKOB,20160908,1.13,1.13,1.13,1.13,0,0
AGLKOC,20160908,4.80,4.80,4.80,4.80,0,0
AGLKOD,20160908,2.27,2.27,2.27,2.27,800,0
AGLKOQ,20160908,4.05,4.05,4.05,4.05,0,0
AGLKOT,20160908,5.51,5.51,5.51,5.51,0,0
AGLKOU,20160908,0.00,0.00,0.00,0.00,0,0
AGLSMY,20160908,11.07,11.07,11.07,11.07,0,0
AGLSO1,20160908,11.73,11.84,11.73,11.84,0,0
