14D,20210518,0.165,0.167,0.16,0.165,123540,0
1AD,20210518,0.135,0.14,0.135,0.14,74982,0
1ADO,20210518,0.002,0.002,0.002,0.002,167499,0
1AG,20210518,0.051,0.052,0.051,0.052,209316,0
1ST,20210518,0.02,0.02,0.02,0.02,201840,0
2BE,20210518,0.049,0.049,0.049,0.049,0,0
2BEO,20210518,0.002,0.002,0.002,0.002,0,0
360,20210518,5.40,5.49,5.26,5.28,274187,0
3DA,20210518,0.485,0.53,0.455,0.50,1087076,0
3DP,20210518,0.575,0.575,0.54,0.55,917589,0
3MF,20210518,0.19,0.19,0.185,0.185,50989,0
3PL,20210518,1.315,1.315,1.315,1.315,25080,0
4CE,20210518,0.014,0.015,0.014,0.015,974074,0
4DS,20210518,0.165,0.165,0.155,0.16,4046030,0
4DX,20210518,1.35,1.36,1.28,1.32,242117,0
5GG,20210518,0.845,0.85,0.82,0.85,101502,0
5GN,20210518,1.00,1.03,0.985,0.99,374789,0
88E,20210518,0.023,0.024,0.022,0.023,19203245,0
8CO,20210518,0.16,0.17,0.16,0.165,147909,0
8EC,20210518,0.00,0.00,0.00,0.00,0,0
8IH,20210518,0.15,0.15,0.15,0.15,0,0
8VI,20210518,2.41,2.41,2.40,2.40,10460,0
92E,20210518,0.31,0.335,0.305,0.305,2061364,0
9SP,20210518,0.015,0.015,0.014,0.015,17567840,0
A1G,20210518,0.24,0.245,0.235,0.235,132500,0
A1M,20210518,0.28,0.28,0.28,0.28,20000,0
A200,20210518,119.49,119.99,119.48,119.70,24255,0
A2B,20210518,1.27,1.27,1.26,1.26,14122,0
A2BJOA,20210518,0.75,0.75,0.75,0.75,0,0
A2M,20210518,5.29,5.32,5.12,5.12,10641104,0
A2MKCE,20210518,0.00,0.00,0.00,0.00,0,0
A2MKCF,20210518,0.00,0.00,0.00,0.00,0,0
A2MKCP,20210518,0.00,0.00,0.00,0.00,0,0
A2MKCQ,20210518,0.00,0.00,0.00,0.00,0,0
