1AD,20170712,0.25,0.25,0.25,0.25,0,0
1AG,20170712,0.026,0.026,0.026,0.026,40000,0
1AL,20170712,0.91,0.91,0.91,0.91,5000,0
1PG,20170712,0.165,0.165,0.165,0.165,0,0
1ST,20170712,0.036,0.036,0.036,0.036,185000,0
3DP,20170712,0.027,0.027,0.026,0.027,255433,0
3PL,20170712,1.055,1.065,1.03,1.05,323114,0
4CE,20170712,0.019,0.021,0.019,0.02,2362242,0
4DS,20170712,0.032,0.032,0.03,0.03,140168,0
4WD,20170712,0.33,0.33,0.315,0.315,46037,0
88E,20170712,0.032,0.034,0.032,0.032,28583359,0
88EO,20170712,0.018,0.019,0.017,0.019,4421550,0
8CO,20170712,0.034,0.034,0.034,0.034,0,0
8EC,20170712,0.925,0.925,0.92,0.92,16370,0
8IH,20170712,0.37,0.37,0.305,0.315,652820,0
9SP,20170712,0.14,0.14,0.135,0.135,184791,0
A2M,20170712,3.78,3.81,3.74,3.76,2323223,0
A2MJOM,20170712,2.89,2.89,2.89,2.89,0,0
A2MJOO,20170712,1.55,1.56,1.55,1.56,0,0
A2MKOA,20170712,0.735,0.735,0.735,0.735,10000,0
A2MKOC,20170712,1.675,1.675,1.675,1.675,0,0
A2MKOD,20170712,2.05,2.05,2.05,2.05,0,0
A2MKOE,20170712,0.93,0.93,0.93,0.93,0,0
A2MKOF,20170712,1.06,1.06,1.06,1.06,7000,0
A2MKOP,20170712,0.00,0.00,0.00,0.00,0,0
A2MKOQ,20170712,0.00,0.00,0.00,0.00,0,0
A2MKOR,20170712,0.00,0.00,0.00,0.00,0,0
A2MKOS,20170712,0.00,0.00,0.00,0.00,0,0
A3D,20170712,0.78,0.78,0.69,0.71,172094,0
AAA,20170712,50.10,50.11,50.10,50.10,45117,0
AAC,20170712,1.765,1.805,1.73,1.75,1397830,0
AACKOB,20170712,0.34,0.34,0.34,0.34,0,0
AACKOD,20170712,0.61,0.61,0.61,0.61,0,0
AAD,20170712,2.05,2.07,2.03,2.05,1083966,0
AADKOA,20170712,0.965,0.965,0.965,0.965,0,0
AADKOC,20170712,0.435,0.435,0.435,0.435,0,0
AADKOD,20170712,0.44,0.44,0.425,0.435,0,0
AADKOE,20170712,0.00,0.00,0.00,0.00,0,0
AADKOF,20170712,0.00,0.00,0.00,0.00,0,0
AADKOP,20170712,1.53,1.53,1.53,1.53,0,0
AADKOR,20170712,0.99,0.99,0.96,0.96,0,0
AAJ,20170712,0.008,0.008,0.008,0.008,0,0
AAL,20170712,0.005,0.005,0.005,0.005,0,0
AAP,20170712,0.035,0.035,0.035,0.035,10000,0
