1AD,20171228,0.25,0.25,0.25,0.25,0,0
1AG,20171228,0.033,0.034,0.033,0.034,500000,0
1AL,20171228,0.925,0.925,0.925,0.925,1000,0
1PG,20171228,0.165,0.165,0.165,0.165,0,0
1ST,20171228,0.049,0.049,0.049,0.049,0,0
3DP,20171228,0.15,0.15,0.145,0.145,335248,0
3PL,20171228,1.49,1.50,1.47,1.47,18685,0
4CE,20171228,0.066,0.08,0.066,0.078,7818659,0
4DS,20171228,0.05,0.056,0.049,0.056,8926809,0
4WD,20171228,0.345,0.345,0.345,0.345,0,0
5GN,20171228,0.37,0.38,0.37,0.37,8857,0
88E,20171228,0.024,0.025,0.024,0.024,3834103,0
88EO,20171228,0.005,0.005,0.005,0.005,0,0
8CO,20171228,0.031,0.031,0.031,0.031,0,0
8EC,20171228,0.995,0.995,0.965,0.965,2952,0
8IH,20171228,0.28,0.28,0.27,0.27,15000,0
9SP,20171228,0.082,0.082,0.081,0.081,66004,0
A1C,20171228,0.21,0.21,0.21,0.21,0,0
A2M,20171228,7.41,7.415,7.34,7.40,1445578,0
A2MJOM,20171228,6.49,6.49,6.49,6.49,0,0
A2MJOO,20171228,1.55,1.56,1.55,1.56,0,0
A2MKOA,20171228,4.70,4.70,4.70,4.70,0,0
A2MKOC,20171228,4.95,4.95,4.95,4.95,0,0
A2MKOD,20171228,2.05,2.05,2.05,2.05,0,0
A2MKOE,20171228,0.93,0.93,0.93,0.93,0,0
A2MKOF,20171228,4.99,4.99,4.99,4.99,0,0
A2MKOG,20171228,2.15,2.15,2.15,2.15,0,0
A2MKOH,20171228,2.30,2.30,2.30,2.30,0,0
A2MKOI,20171228,1.855,1.855,1.855,1.855,0,0
A2MKOP,20171228,1.40,1.40,1.40,1.40,0,0
A2MKOR,20171228,2.86,2.86,2.79,2.79,0,0
A2MKOS,20171228,2.52,2.61,2.52,2.61,0,0
A2MKOT,20171228,0.00,0.00,0.00,0.00,0,0
A3D,20171228,0.95,0.985,0.95,0.985,44080,0
AAA,20171228,50.15,50.16,50.15,50.15,54305,0
AAC,20171228,1.31,1.33,1.305,1.315,733178,0
AACKOB,20171228,0.655,0.655,0.655,0.655,0,0
AACKOC,20171228,0.00,0.00,0.00,0.00,0,0
AAD,20171228,1.965,1.985,1.935,1.975,448573,0
AADKOA,20171228,0.58,0.58,0.575,0.575,0,0
AADKOC,20171228,0.435,0.435,0.435,0.435,0,0
AADKOD,20171228,0.435,0.435,0.42,0.42,0,0
AADKOE,20171228,0.395,0.395,0.395,0.395,0,0
AADKOF,20171228,0.00,0.00,0.00,0.00,0,0
AADKOP,20171228,1.285,1.285,1.285,1.285,0,0
AADKOR,20171228,0.795,0.795,0.795,0.795,0,0
AAJ,20171228,0.018,0.021,0.018,0.021,6672506,0
AAL,20171228,0.005,0.005,0.005,0.005,0,0
AAP,20171228,0.031,0.031,0.031,0.031,0,0
AAR,20171228,0.098,0.099,0.098,0.099,816635,0
AAU,20171228,0.008,0.008,0.008,0.008,0,0
AB1,20171228,0.015,0.017,0.015,0.015,1952573,0
ABA,20171228,5.22,5.25,5.20,5.21,6533,0
ABC,20171228,6.54,6.60,6.53,6.60,415124,0
ABCKOB,20171228,1.47,1.47,1.47,1.47,0,0
ABCKOE,20171228,0.76,0.76,0.76,0.76,0,0
ABCKOP,20171228,1.62,1.62,1.62,1.62,0,0
ABCKOQ,20171228,1.125,1.125,1.125,1.125,0,0
ABL,20171228,0.008,0.008,0.008,0.008,0,0
ABP,20171228,4.07,4.15,4.055,4.15,793115,0
ABR,20171228,0.39,0.39,0.38,0.39,180280,0
ABT,20171228,0.485,0.485,0.485,0.485,0,0
ABU,20171228,0.087,0.087,0.084,0.084,470027,0
ABV,20171228,0.006,0.006,0.006,0.006,999999,0
ABW,20171228,0.515,0.515,0.515,0.515,0,0
ABX,20171228,0.12,0.13,0.12,0.125,194221,0
AC8,20171228,0.74,0.77,0.725,0.77,1181859,0
ACA01,20171228,0.00,0.00,0.00,0.00,0,0
ACA02,20171228,0.00,0.00,0.00,0.00,0,0
ACA03,20171228,0.00,0.00,0.00,0.00,0,0
ACA04,20171228,0.00,0.00,0.00,0.00,0,0
ACA05,20171228,0.00,0.00,0.00,0.00,0,0
ACB,20171228,0.051,0.051,0.049,0.049,50000,0
ACC01,20171228,0.00,0.00,0.00,0.00,0,0
ACG,20171228,0.037,0.037,0.036,0.037,186756,0
ACK,20171228,1.285,1.29,1.285,1.29,57275,0
ACL,20171228,0.01,0.01,0.009,0.009,1037381,0
ACO,20171228,3.43,3.43,3.43,3.43,0,0
