XAM,20160212,0.1,0.1,0.1,0.1,50000
XAM,20160215,0.1,0.1,0.1,0.1,0
XAM,20160216,0.1,0.1,0.1,0.1,0
XAM,20160217,0.1,0.1,0.1,0.1,190014
XAM,20160218,0.1,0.1,0.1,0.1,4986
XAM,20160219,0.1,0.1,0.1,0.1,100000
XAM,20160222,0.105,0.105,0.105,0.105,14890
XAM,20160223,0.11,0.11,0.11,0.11,83000
XAM,20160224,0.105,0.105,0.093,0.093,60000
XAM,20160225,0.093,0.093,0.093,0.093,1
XAM,20160226,0.093,0.095,0.092,0.095,77014
XAM,20160229,0.095,0.1,0.095,0.1,29800
XAM,20160301,0.1,0.1,0.1,0.1,25000
XAM,20160302,0.12,0.15,0.12,0.15,310526
XAM,20160303,0.135,0.15,0.135,0.14,97750
XAM,20160304,0.13,0.145,0.13,0.145,556347
XAM,20160307,0.15,0.15,0.135,0.15,1106134
XAM,20160308,0.145,0.145,0.145,0.145,13333
XAM,20160309,0.135,0.135,0.135,0.135,52274
XAM,20160310,0.135,0.14,0.13,0.14,377280
XAM,20160311,0.14,0.14,0.14,0.14,0
XAM,20160314,0.135,0.14,0.13,0.135,373111
XAM,20160315,0.135,0.135,0.135,0.135,0
XAM,20160316,0.125,0.125,0.125,0.125,236667
XAM,20160317,0.13,0.14,0.13,0.14,165984
XAM,20160318,0.13,0.13,0.13,0.13,4000
XAM,20160321,0.145,0.15,0.145,0.145,202254
XAM,20160322,0.145,0.15,0.14,0.14,205742
XAM,20160323,0.14,0.16,0.14,0.16,127725
XAM,20160324,0.14,0.16,0.14,0.16,236211
XAM,20160329,0.155,0.155,0.145,0.155,315539
XAM,20160330,0.155,0.155,0.155,0.155,0
XAM,20160331,0.15,0.15,0.13,0.13,1298972
XAM,20160401,0.14,0.14,0.14,0.14,7900
XAM,20160404,0.16,0.165,0.16,0.16,80000
XAM,20160405,0.165,0.17,0.16,0.17,203700
XAM,20160406,0.165,0.165,0.16,0.16,31876
XAM,20160407,0.16,0.16,0.16,0.16,20000
XAM,20160408,0.165,0.165,0.145,0.145,58969
XAM,20160411,0.145,0.15,0.145,0.145,79000
XAM,20160412,0.155,0.155,0.15,0.15,9499
XAM,20160413,0.165,0.165,0.165,0.165,167545
XAM,20160414,0.18,0.18,0.18,0.18,64021
XAM,20160415,0.175,0.2,0.175,0.2,507323
XAM,20160418,0.215,0.23,0.21,0.215,1255476
XAM,20160419,0.22,0.225,0.21,0.215,617198
XAM,20160420,0.215,0.22,0.21,0.215,76229
XAM,20160421,0.22,0.22,0.21,0.215,140214
XAM,20160422,0.215,0.22,0.215,0.215,41330
XAM,20160426,0.22,0.23,0.215,0.215,190239
XAM,20160427,0.22,0.22,0.215,0.215,217000
XAM,20160428,0.22,0.24,0.22,0.23,375687
XAM,20160429,0.23,0.23,0.23,0.23,0
XAM,20160502,0.23,0.24,0.23,0.24,817200
XAM,20160503,0.23,0.23,0.23,0.23,10000
