MIO,20191206,0.28,0.31,0.28,0.31,991929
MIO,20191209,0.32,0.32,0.31,0.32,283163
MIO,20191210,0.32,0.32,0.3,0.32,197068
MIO,20191211,0.32,0.34,0.29,0.31,80347
MIO,20191212,0.295,0.295,0.28,0.28,27000
MIO,20191213,0.29,0.3,0.28,0.295,67000
MIO,20191216,0.3,0.3,0.3,0.3,63490
MIO,20191217,0.28,0.28,0.28,0.28,2000
MIO,20191218,0.28,0.3,0.28,0.295,108800
MIO,20191219,0.26,0.28,0.26,0.28,4950
MIO,20191220,0.28,0.28,0.28,0.28,0
MIO,20191223,0.28,0.28,0.28,0.28,11800
MIO,20191224,0.28,0.3,0.28,0.3,3500
MIO,20191227,0.26,0.27,0.25,0.27,86272
MIO,20191230,0.27,0.27,0.27,0.27,0
MIO,20191231,0.27,0.27,0.27,0.27,0
MIO,20200102,0.27,0.27,0.27,0.27,0
MIO,20200103,0.255,0.255,0.245,0.245,185225
MIO,20200106,0.245,0.25,0.24,0.24,93908
MIO,20200107,0.235,0.235,0.215,0.225,111838
MIO,20200108,0.22,0.22,0.18,0.22,153397
MIO,20200109,0.22,0.23,0.22,0.23,80000
MIO,20200113,0.21,0.225,0.21,0.225,122222
MIO,20200114,0.21,0.21,0.195,0.195,39285
MIO,20200115,0.2,0.2,0.2,0.2,15000
MIO,20200116,0.2,0.21,0.2,0.21,70000
MIO,20200117,0.22,0.23,0.22,0.23,139300
MIO,20200120,0.23,0.24,0.23,0.24,65500
MIO,20200121,0.23,0.23,0.23,0.23,315000
MIO,20200122,0.25,0.25,0.25,0.25,23340
MIO,20200123,0.25,0.25,0.22,0.22,93439
MIO,20200124,0.22,0.25,0.21,0.25,122256
MIO,20200128,0.245,0.245,0.24,0.24,18903
MIO,20200129,0.24,0.245,0.24,0.245,40561
MIO,20200130,0.245,0.245,0.23,0.24,16700
MIO,20200203,0.215,0.215,0.21,0.215,51145
MIO,20200204,0.215,0.215,0.215,0.215,0
MIO,20200205,0.215,0.24,0.21,0.24,136091
MIO,20200210,0.22,0.22,0.215,0.22,15500
MIO,20200211,0.22,0.22,0.22,0.22,200
MIO,20200212,0.22,0.22,0.22,0.22,0
MIO,20200213,0.22,0.22,0.22,0.22,0
MIO,20200214,0.22,0.22,0.22,0.22,0
MIO,20200217,0.22,0.22,0.22,0.22,0
MIO,20200218,0.245,0.245,0.245,0.245,20000
MIO,20200219,0.215,0.215,0.21,0.21,50000
MIO,20200220,0.215,0.215,0.215,0.215,6083
MIO,20200221,0.21,0.22,0.205,0.205,94470
MIO,20200224,0.205,0.215,0.2,0.21,124905
