CNB,20190510,0,0,0,0,0
CNB,20190513,0.14,0.14,0.125,0.14,68870
CNB,20190514,0.14,0.14,0.14,0.14,0
CNB,20190515,0.14,0.165,0.14,0.155,369899
CNB,20190516,0.16,0.17,0.16,0.16,549559
CNB,20190517,0.155,0.155,0.15,0.15,61360
CNB,20190520,0.15,0.15,0.135,0.135,152114
CNB,20190521,0.135,0.135,0.135,0.135,13153
CNB,20190522,0.14,0.14,0.135,0.135,98914
CNB,20190523,0.13,0.135,0.13,0.135,57177
CNB,20190524,0.135,0.135,0.135,0.135,33293
CNB,20190527,0.135,0.135,0.135,0.135,43234
CNB,20190528,0.135,0.14,0.13,0.14,69254
CNB,20190529,0.135,0.135,0.135,0.135,45150
CNB,20190530,0.13,0.13,0.13,0.13,1110
CNB,20190531,0.13,0.13,0.125,0.13,104892
CNB,20190603,0.13,0.13,0.13,0.13,0
CNB,20190604,0.125,0.125,0.12,0.125,672578
CNB,20190605,0.13,0.13,0.13,0.13,93496
CNB,20190606,0.12,0.12,0.12,0.12,123284
CNB,20190607,0.12,0.13,0.12,0.13,91625
CNB,20190611,0.135,0.14,0.115,0.14,382802
CNB,20190612,0.14,0.14,0.13,0.13,127056
CNB,20190613,0.14,0.145,0.14,0.14,86454
CNB,20190614,0.14,0.145,0.13,0.14,379486
CNB,20190617,0.14,0.14,0.135,0.14,188427
CNB,20190618,0.145,0.145,0.13,0.13,146598
CNB,20190619,0.13,0.13,0.125,0.125,368751
CNB,20190620,0.125,0.135,0.125,0.13,125495
CNB,20190621,0.135,0.15,0.13,0.15,460329
CNB,20190624,0.145,0.16,0.145,0.16,150625
CNB,20190625,0.15,0.16,0.15,0.15,100907
CNB,20190626,0.145,0.145,0.13,0.135,514149
CNB,20190627,0.135,0.135,0.135,0.135,0
CNB,20190628,0.135,0.14,0.135,0.14,61100
CNB,20190701,0.14,0.14,0.14,0.14,12789
CNB,20190702,0.14,0.14,0.14,0.14,1090162
CNB,20190703,0.145,0.15,0.14,0.15,565837
CNB,20190704,0.15,0.155,0.145,0.145,765345
CNB,20190705,0.15,0.15,0.15,0.15,100000
CNB,20190708,0.14,0.14,0.14,0.14,180000
CNB,20190709,0.14,0.15,0.135,0.135,273367
CNB,20190710,0.14,0.14,0.14,0.14,7500
CNB,20190711,0.14,0.14,0.14,0.14,240443
CNB,20190712,0.14,0.14,0.14,0.14,9785
CNB,20190715,0.14,0.14,0.14,0.14,2168
CNB,20190716,0.135,0.135,0.13,0.13,100000
CNB,20190717,0.13,0.13,0.13,0.13,0
CNB,20190718,0.135,0.135,0.13,0.13,21729
CNB,20190719,0.13,0.13,0.125,0.13,130415
CNB,20190722,0.135,0.14,0.135,0.14,393587
CNB,20190723,0.14,0.145,0.14,0.145,131722
CNB,20190724,0.145,0.145,0.135,0.135,178160
CNB,20190725,0.135,0.135,0.13,0.13,327195
CNB,20190726,0.13,0.135,0.13,0.135,102859
CNB,20190729,0.13,0.13,0.13,0.13,236133
CNB,20190730,0.13,0.13,0.125,0.125,289304
CNB,20190731,0.13,0.145,0.13,0.14,344856
CNB,20190801,0.155,0.155,0.14,0.14,368313
CNB,20190802,0.14,0.14,0.13,0.13,351209
CNB,20190805,0.13,0.13,0.115,0.115,701065
CNB,20190806,0.12,0.12,0.115,0.115,193659
CNB,20190807,0.115,0.115,0.115,0.115,23007
CNB,20190808,0.12,0.12,0.11,0.115,238365
CNB,20190809,0.125,0.135,0.115,0.12,315855
CNB,20190812,0.115,0.12,0.115,0.12,75213
CNB,20190813,0.12,0.12,0.115,0.115,38466
CNB,20190814,0.115,0.12,0.115,0.12,215720
CNB,20190815,0.115,0.115,0.11,0.115,127359
CNB,20190816,0.12,0.13,0.12,0.12,552400
CNB,20190819,0.13,0.14,0.13,0.135,217504
CNB,20190820,0.135,0.14,0.13,0.135,579381
CNB,20190821,0.135,0.135,0.125,0.125,194290
CNB,20190822,0.13,0.15,0.125,0.135,782106
CNB,20190823,0.14,0.145,0.14,0.145,430587
CNB,20190826,0.145,0.17,0.14,0.16,956237
CNB,20190827,0.16,0.165,0.15,0.155,1125072
CNB,20190828,0.16,0.175,0.155,0.17,1294248
CNB,20190829,0.17,0.17,0.165,0.165,709429
CNB,20190830,0.165,0.17,0.155,0.17,990218
CNB,20190902,0.17,0.17,0.16,0.16,379760
CNB,20190903,0.16,0.175,0.16,0.175,440753
CNB,20190904,0.175,0.185,0.17,0.18,725374
CNB,20190905,0.17,0.19,0.155,0.155,597872
CNB,20190906,0.155,0.155,0.15,0.15,152852
CNB,20190909,0.155,0.155,0.15,0.15,258311
CNB,20190910,0.15,0.155,0.14,0.14,547363
CNB,20190911,0.14,0.16,0.14,0.16,313363
CNB,20190912,0.155,0.155,0.135,0.135,904821
CNB,20190913,0.145,0.145,0.135,0.135,470135
CNB,20190916,0.125,0.13,0.125,0.13,489306
CNB,20190917,0.13,0.13,0.125,0.13,151154
CNB,20190918,0.13,0.13,0.13,0.13,110000
CNB,20190919,0.135,0.145,0.135,0.145,142950
CNB,20190920,0.145,0.145,0.135,0.14,202784
CNB,20190923,0.14,0.14,0.135,0.135,49739
CNB,20190924,0.135,0.135,0.135,0.135,147546
CNB,20190925,0.14,0.14,0.14,0.14,21557
CNB,20190926,0.135,0.135,0.135,0.135,128050
CNB,20190927,0.135,0.135,0.135,0.135,71978
CNB,20190930,0.14,0.15,0.14,0.15,393663
CNB,20191001,0.155,0.155,0.115,0.12,1641905
CNB,20191002,0.125,0.125,0.105,0.11,676929
CNB,20191003,0.105,0.11,0.105,0.11,149297
CNB,20191004,0.11,0.115,0.11,0.115,26858
CNB,20191007,0.11,0.12,0.11,0.12,241666
CNB,20191008,0.11,0.11,0.11,0.11,5923
CNB,20191009,0.11,0.11,0.105,0.105,284948
CNB,20191010,0.105,0.105,0.105,0.105,265048
CNB,20191011,0.105,0.11,0.105,0.11,248099
CNB,20191014,0.11,0.11,0.11,0.11,24000
CNB,20191015,0.11,0.11,0.1,0.1,292878
CNB,20191016,0.1,0.1,0.1,0.1,220020
CNB,20191017,0.1,0.1,0.1,0.1,0
CNB,20191018,0.1,0.1,0.099,0.099,268743
CNB,20191021,0.1,0.1,0.095,0.095,157171
CNB,20191022,0.095,0.095,0.095,0.095,0
CNB,20191023,0.1,0.105,0.097,0.097,207763
CNB,20191024,0.097,0.097,0.095,0.095,70375
CNB,20191025,0.095,0.095,0.095,0.095,0
CNB,20191028,0.093,0.093,0.091,0.093,385205
CNB,20191029,0.093,0.093,0.093,0.093,0
CNB,20191030,0.1,0.1,0.096,0.096,100000
CNB,20191031,0.096,0.096,0.096,0.096,0
CNB,20191101,0.105,0.105,0.105,0.105,87190
CNB,20191104,0.1,0.1,0.1,0.1,8380
CNB,20191105,0.1,0.1,0.1,0.1,0
CNB,20191106,0.1,0.1,0.1,0.1,0
CNB,20191107,0.1,0.1,0.1,0.1,1620
CNB,20191108,0.1,0.1,0.1,0.1,0
CNB,20191111,0.09,0.1,0.088,0.1,194767
CNB,20191112,0.093,0.094,0.09,0.094,152898
CNB,20191113,0.09,0.09,0.085,0.086,192232
CNB,20191114,0.09,0.09,0.09,0.09,35000
CNB,20191115,0.087,0.09,0.085,0.09,247349
CNB,20191118,0.09,0.09,0.09,0.09,0
CNB,20191119,0.081,0.081,0.081,0.081,4000
CNB,20191120,0.085,0.085,0.085,0.085,190000
CNB,20191121,0.086,0.086,0.085,0.085,78500
CNB,20191122,0.086,0.086,0.086,0.086,50000
CNB,20191125,0.086,0.086,0.086,0.086,55000
CNB,20191126,0.087,0.087,0.079,0.083,292659
CNB,20191127,0.082,0.082,0.08,0.08,47400
CNB,20191128,0.08,0.08,0.075,0.079,73994
CNB,20191129,0.076,0.076,0.075,0.075,58300
CNB,20191202,0.075,0.075,0.075,0.075,0
CNB,20191203,0.075,0.075,0.075,0.075,0
CNB,20191204,0.075,0.075,0.075,0.075,0
CNB,20191205,0.072,0.072,0.065,0.065,506811
CNB,20191206,0.061,0.061,0.06,0.061,295804
CNB,20191209,0.063,0.065,0.063,0.065,78666
CNB,20191210,0.069,0.069,0.069,0.069,133322
CNB,20191211,0.07,0.073,0.069,0.073,532313
CNB,20191212,0.077,0.078,0.077,0.078,107493
CNB,20191213,0.079,0.087,0.079,0.087,248821
CNB,20191216,0.087,0.087,0.087,0.087,0
CNB,20191217,0.087,0.087,0.087,0.087,42757
CNB,20191218,0.091,0.091,0.09,0.09,40660
CNB,20191219,0.089,0.089,0.086,0.089,150350
CNB,20191220,0.089,0.089,0.085,0.085,43976
CNB,20191223,0.085,0.085,0.085,0.085,2000
CNB,20191224,0.085,0.085,0.085,0.085,0
CNB,20191227,0.085,0.085,0.08,0.08,73011
CNB,20191230,0.074,0.074,0.073,0.073,90000
CNB,20191231,0.073,0.073,0.073,0.073,0
CNB,20200102,0.073,0.073,0.073,0.073,0
CNB,20200103,0.073,0.073,0.073,0.073,0
CNB,20200106,0.073,0.073,0.073,0.073,0
CNB,20200107,0.073,0.073,0.073,0.073,0
CNB,20200108,0.073,0.073,0.073,0.073,0
CNB,20200109,0.076,0.076,0.07,0.07,27394
CNB,20200113,0.071,0.071,0.071,0.071,0
CNB,20200114,0.071,0.071,0.071,0.071,0
CNB,20200115,0.071,0.071,0.071,0.071,0
CNB,20200116,0.077,0.077,0.074,0.074,165738
CNB,20200117,0.074,0.074,0.074,0.074,0
CNB,20200120,0.083,0.084,0.078,0.078,424500
CNB,20200121,0.08,0.08,0.08,0.08,5725
CNB,20200122,0.078,0.078,0.073,0.073,94813
CNB,20200123,0.074,0.074,0.072,0.072,100000
CNB,20200124,0.072,0.072,0.072,0.072,0
CNB,20200128,0.072,0.072,0.072,0.072,0
CNB,20200129,0.078,0.081,0.073,0.073,356077
CNB,20200130,0.073,0.073,0.072,0.072,84684
CNB,20200203,0.067,0.067,0.067,0.067,0
CNB,20200204,0.071,0.071,0.07,0.07,84460
CNB,20200205,0.07,0.07,0.07,0.07,25000
CNB,20200210,0.07,0.07,0.069,0.07,140925
CNB,20200211,0.07,0.07,0.07,0.07,0
CNB,20200212,0.07,0.07,0.07,0.07,0
CNB,20200213,0.07,0.07,0.069,0.07,283126
CNB,20200214,0.071,0.071,0.069,0.069,82746
CNB,20200217,0.069,0.069,0.069,0.069,0
CNB,20200218,0.068,0.068,0.068,0.068,6200
CNB,20200219,0.068,0.068,0.068,0.068,0
CNB,20200220,0.068,0.068,0.068,0.068,0
CNB,20200221,0.075,0.075,0.074,0.074,7850
CNB,20200224,0.074,0.074,0.07,0.07,78796
CNB,20200225,0.072,0.072,0.07,0.07,100000
CNB,20200226,0.068,0.068,0.068,0.068,31427
CNB,20200227,0.07,0.074,0.07,0.074,131654
CNB,20200228,0.065,0.065,0.06,0.06,351076
CNB,20200302,0.061,0.061,0.06,0.06,40333
CNB,20200303,0.062,0.062,0.061,0.061,18858
CNB,20200304,0.059,0.059,0.058,0.058,35000
CNB,20200305,0.058,0.058,0.058,0.058,0
CNB,20200306,0.05,0.05,0.045,0.045,115000
CNB,20200309,0.045,0.046,0.045,0.045,138700
CNB,20200310,0.041,0.045,0.04,0.04,607698
CNB,20200311,0.04,0.062,0.04,0.05,108530
CNB,20200312,0.051,0.051,0.05,0.05,147000
CNB,20200313,0.05,0.05,0.05,0.05,0
CNB,20200316,0.055,0.055,0.05,0.05,269980
CNB,20200317,0.051,0.051,0.039,0.045,235500
CNB,20200318,0.046,0.046,0.045,0.046,100000
CNB,20200319,0.046,0.046,0.046,0.046,0
CNB,20200320,0.043,0.043,0.04,0.04,40000
CNB,20200323,0.04,0.04,0.04,0.04,0
