AU1,20161221,0,0,0,0,0
AU1,20161222,0,0,0,0,0
AU1,20161223,0,0,0,0,0
AU1,20161228,0.03,0.033,0.026,0.03,8834718
AU1,20161229,0.03,0.031,0.029,0.03,10615778
AU1,20161230,0.03,0.031,0.028,0.028,6992079
AU1,20170103,0.03,0.03,0.026,0.026,2303297
AU1,20170104,0.027,0.028,0.027,0.028,770369
AU1,20170105,0.028,0.028,0.026,0.026,2767037
AU1,20170106,0.027,0.027,0.026,0.027,2248663
AU1,20170109,0.028,0.039,0.028,0.033,19647829
AU1,20170110,0.034,0.034,0.032,0.033,10022505
AU1,20170111,0.034,0.034,0.031,0.033,10745010
AU1,20170112,0.033,0.033,0.031,0.033,4866515
AU1,20170113,0.033,0.036,0.033,0.034,4819471
AU1,20170116,0.034,0.038,0.034,0.037,14433479
AU1,20170117,0.037,0.04,0.036,0.036,8040046
AU1,20170118,0.037,0.038,0.034,0.034,4648974
AU1,20170119,0.035,0.037,0.035,0.036,2391203
AU1,20170120,0.037,0.039,0.036,0.037,5091610
AU1,20170123,0.037,0.037,0.037,0.037,0
AU1,20170124,0.037,0.037,0.037,0.037,0
AU1,20170125,0.037,0.037,0.037,0.037,0
AU1,20170127,0.037,0.037,0.037,0.037,0
AU1,20170130,0.037,0.037,0.037,0.037,0
AU1,20170131,0.037,0.037,0.037,0.037,0
AU1,20170201,0.037,0.037,0.037,0.037,0
AU1,20170202,0.037,0.037,0.037,0.037,0
AU1,20170203,0.037,0.037,0.037,0.037,0
AU1,20170206,0.046,0.05,0.038,0.038,22047030
AU1,20170207,0.04,0.042,0.037,0.038,7618384
AU1,20170208,0.039,0.039,0.03,0.031,6234642
AU1,20170209,0.032,0.034,0.032,0.034,5901181
AU1,20170210,0.035,0.036,0.034,0.034,1870930
AU1,20170213,0.034,0.036,0.033,0.033,1002394
AU1,20170214,0.033,0.033,0.03,0.03,2449500
AU1,20170215,0.031,0.031,0.03,0.03,658284
AU1,20170216,0.03,0.031,0.03,0.031,991716
AU1,20170217,0.032,0.033,0.031,0.033,232000
AU1,20170220,0.032,0.032,0.032,0.032,85000
AU1,20170221,0.031,0.032,0.03,0.03,1419270
AU1,20170222,0.03,0.03,0.029,0.029,1465475
AU1,20170223,0.03,0.03,0.03,0.03,113145
AU1,20170224,0.03,0.03,0.029,0.029,606855
AU1,20170227,0.03,0.032,0.03,0.031,628101
AU1,20170228,0.03,0.031,0.03,0.031,1594590
AU1,20170301,0.031,0.031,0.028,0.028,1798738
AU1,20170302,0.03,0.03,0.03,0.03,20000
AU1,20170303,0.028,0.03,0.025,0.03,2322835
AU1,20170306,0.029,0.03,0.027,0.029,2134985
AU1,20170307,0.029,0.029,0.029,0.029,550000
AU1,20170308,0.029,0.03,0.028,0.028,2159100
AU1,20170309,0.029,0.032,0.029,0.03,135000
AU1,20170310,0.029,0.03,0.029,0.029,1093669
AU1,20170313,0.029,0.032,0.028,0.032,5731592
AU1,20170314,0.033,0.034,0.032,0.032,1461690
AU1,20170315,0.032,0.032,0.029,0.03,1851172
AU1,20170316,0.029,0.029,0.027,0.028,1322394
AU1,20170317,0.03,0.03,0.029,0.029,1700000
AU1,20170320,0.029,0.03,0.029,0.03,1082618
AU1,20170321,0.029,0.029,0.029,0.029,650000
AU1,20170322,0.03,0.03,0.028,0.028,2865785
AU1,20170323,0.028,0.028,0.027,0.027,1290000
AU1,20170324,0.027,0.027,0.025,0.025,1906167
AU1,20170327,0.026,0.027,0.024,0.027,2534654
AU1,20170328,0.025,0.025,0.025,0.025,500000
AU1,20170329,0.027,0.03,0.027,0.029,2615000
AU1,20170330,0.03,0.033,0.03,0.032,5514966
AU1,20170331,0.032,0.032,0.029,0.029,632448
AU1,20170403,0.031,0.031,0.029,0.029,1082000
AU1,20170404,0.03,0.031,0.029,0.029,848428
AU1,20170405,0.03,0.03,0.03,0.03,390000
AU1,20170406,0.03,0.03,0.029,0.029,545333
AU1,20170407,0.029,0.03,0.029,0.029,516666
AU1,20170410,0.029,0.031,0.029,0.031,2698533
AU1,20170411,0.031,0.031,0.03,0.03,107526
AU1,20170412,0.03,0.03,0.029,0.029,545000
AU1,20170413,0.03,0.03,0.029,0.03,480000
AU1,20170418,0.029,0.03,0.029,0.03,358406
AU1,20170419,0.03,0.03,0.028,0.028,1229572
AU1,20170420,0.028,0.028,0.027,0.027,1752072
AU1,20170421,0.027,0.028,0.027,0.028,517000
AU1,20170424,0.028,0.028,0.026,0.026,775000
AU1,20170426,0.026,0.026,0.024,0.024,522964
AU1,20170427,0.024,0.025,0.024,0.025,789000
AU1,20170428,0.024,0.025,0.024,0.025,654859
AU1,20170501,0.025,0.025,0.025,0.025,90000
AU1,20170502,0.025,0.025,0.023,0.023,1853715
AU1,20170503,0.024,0.024,0.023,0.023,969242
AU1,20170504,0.023,0.024,0.023,0.024,222000
AU1,20170505,0.025,0.025,0.023,0.023,510000
AU1,20170508,0.023,0.023,0.023,0.023,0
AU1,20170509,0.024,0.026,0.024,0.026,991000
AU1,20170510,0.026,0.026,0.023,0.023,937091
AU1,20170511,0.024,0.024,0.024,0.024,487911
AU1,20170512,0.024,0.024,0.024,0.024,400000
AU1,20170515,0.024,0.024,0.024,0.024,1000000
AU1,20170516,0.024,0.024,0.024,0.024,154315
AU1,20170517,0.025,0.025,0.025,0.025,866500
AU1,20170518,0.024,0.024,0.024,0.024,174000
AU1,20170519,0.025,0.028,0.025,0.026,5565500
AU1,20170522,0.026,0.028,0.026,0.028,420447
AU1,20170523,0.028,0.029,0.027,0.028,2091965
AU1,20170524,0.028,0.029,0.027,0.028,1687413
AU1,20170525,0.028,0.029,0.027,0.028,746017
AU1,20170526,0.029,0.029,0.028,0.028,86206
AU1,20170529,0.029,0.029,0.028,0.028,971713
AU1,20170530,0.029,0.029,0.028,0.028,506414
AU1,20170531,0.029,0.029,0.029,0.029,172414
AU1,20170601,0.028,0.028,0.028,0.028,1750000
AU1,20170602,0.026,0.026,0.026,0.026,185838
AU1,20170605,0.027,0.029,0.027,0.029,822938
AU1,20170606,0.027,0.027,0.027,0.027,545000
AU1,20170607,0.027,0.027,0.026,0.026,766309
AU1,20170608,0.026,0.026,0.026,0.026,500000
AU1,20170609,0.025,0.025,0.025,0.025,250000
AU1,20170613,0.026,0.026,0.025,0.026,1188000
AU1,20170614,0.026,0.026,0.025,0.025,380540
AU1,20170615,0.025,0.026,0.025,0.026,411460
AU1,20170616,0.026,0.026,0.026,0.026,0
AU1,20170619,0.026,0.026,0.024,0.024,551250
AU1,20170620,0.026,0.026,0.026,0.026,192000
AU1,20170621,0.024,0.025,0.023,0.025,483449
AU1,20170622,0.025,0.025,0.025,0.025,310000
AU1,20170623,0.027,0.027,0.026,0.026,4519481
AU1,20170626,0.026,0.027,0.026,0.027,397935
AU1,20170627,0.025,0.025,0.025,0.025,330000
AU1,20170628,0.025,0.025,0.025,0.025,20000
AU1,20170629,0.023,0.023,0.023,0.023,100000
AU1,20170630,0.025,0.025,0.023,0.023,1349202
AU1,20170703,0.023,0.023,0.023,0.023,0
AU1,20170704,0.024,0.024,0.024,0.024,145000
AU1,20170705,0.025,0.025,0.025,0.025,600000
AU1,20170706,0.025,0.025,0.025,0.025,0
AU1,20170707,0.025,0.025,0.025,0.025,0
AU1,20170710,0.024,0.024,0.024,0.024,200000
AU1,20170711,0.025,0.025,0.025,0.025,179000
AU1,20170712,0.025,0.025,0.025,0.025,25000
