INF,20180416,0.115,0.115,0.115,0.115,76000
INF,20180417,0.115,0.12,0.105,0.12,709928
INF,20180418,0.12,0.12,0.12,0.12,200000
INF,20180419,0.12,0.12,0.12,0.12,0
INF,20180420,0.115,0.12,0.115,0.12,181000
INF,20180423,0.105,0.115,0.1,0.115,425500
INF,20180424,0.105,0.12,0.1,0.115,368299
INF,20180426,0.115,0.115,0.115,0.115,0
INF,20180427,0.115,0.12,0.105,0.12,175632
INF,20180430,0.11,0.12,0.11,0.12,124063
INF,20180501,0.12,0.12,0.11,0.11,174171
INF,20180502,0.11,0.11,0.11,0.11,48370
INF,20180503,0.11,0.11,0.11,0.11,4750
INF,20180504,0.105,0.105,0.096,0.097,388766
INF,20180507,0.105,0.105,0.1,0.1,31961
INF,20180508,0.1,0.1,0.1,0.1,0
INF,20180509,0.095,0.099,0.091,0.098,143498
INF,20180510,0.093,0.1,0.092,0.097,482575
INF,20180511,0.097,0.1,0.097,0.099,729086
INF,20180514,0.099,0.099,0.099,0.099,0
INF,20180515,0.099,0.099,0.099,0.099,0
INF,20180516,0.093,0.094,0.093,0.094,59590
INF,20180517,0.095,0.095,0.092,0.092,184900
INF,20180518,0.091,0.091,0.088,0.089,274800
INF,20180521,0.089,0.091,0.088,0.088,103351
INF,20180522,0.087,0.088,0.086,0.088,565489
INF,20180523,0.09,0.091,0.088,0.091,175000
INF,20180524,0.088,0.089,0.084,0.084,177800
INF,20180525,0.08,0.086,0.079,0.083,1773470
INF,20180528,0.083,0.083,0.082,0.082,290004
INF,20180529,0.082,0.088,0.081,0.083,1486630
INF,20180530,0.083,0.083,0.083,0.083,14086
INF,20180531,0.083,0.083,0.083,0.083,0
INF,20180601,0.084,0.084,0.084,0.084,10000
INF,20180604,0.088,0.088,0.088,0.088,101600
INF,20180605,0.091,0.091,0.088,0.088,244000
INF,20180606,0.09,0.09,0.087,0.09,125000
INF,20180607,0.092,0.094,0.089,0.089,319000
INF,20180608,0.09,0.09,0.085,0.085,112800
INF,20180612,0.089,0.09,0.088,0.088,117500
INF,20180613,0.09,0.09,0.086,0.086,221178
INF,20180614,0.086,0.086,0.086,0.086,55000
INF,20180615,0.086,0.086,0.084,0.084,526448
INF,20180618,0.084,0.084,0.08,0.08,554266
INF,20180619,0.082,0.082,0.08,0.08,286919
INF,20180620,0.08,0.08,0.08,0.08,36000
INF,20180621,0.08,0.08,0.08,0.08,25000
INF,20180622,0.08,0.081,0.079,0.081,102000
INF,20180625,0.078,0.08,0.077,0.08,1066373
INF,20180626,0.08,0.082,0.08,0.082,234388
INF,20180627,0.08,0.08,0.08,0.08,287880
INF,20180628,0.082,0.082,0.08,0.08,184517
INF,20180629,0.079,0.08,0.079,0.08,497827
INF,20180702,0.082,0.083,0.082,0.083,100000
INF,20180703,0.082,0.082,0.082,0.082,41500
INF,20180704,0.079,0.079,0.079,0.079,1000000
INF,20180705,0.082,0.082,0.082,0.082,8000
INF,20180706,0.082,0.082,0.08,0.08,180996
INF,20180710,0.08,0.081,0.077,0.077,556252
INF,20180711,0.079,0.079,0.079,0.079,35577
INF,20180712,0.08,0.081,0.079,0.079,603701
INF,20180713,0.081,0.082,0.079,0.079,651000
INF,20180716,0.085,0.085,0.081,0.081,195478
INF,20180717,0.085,0.087,0.081,0.081,247620
INF,20180718,0.081,0.091,0.081,0.091,773078
INF,20180719,0.091,0.091,0.091,0.091,0
INF,20180720,0.091,0.091,0.084,0.084,302428
INF,20180723,0.079,0.085,0.079,0.085,67454
INF,20180724,0.081,0.082,0.08,0.082,1045776
INF,20180725,0.081,0.09,0.081,0.09,265868
INF,20180726,0.081,0.081,0.081,0.081,57500
INF,20180727,0.081,0.081,0.077,0.077,338976
INF,20180730,0.076,0.078,0.076,0.078,51826
INF,20180731,0.078,0.078,0.078,0.078,1100000
INF,20180801,0.078,0.078,0.078,0.078,0
INF,20180802,0.077,0.077,0.077,0.077,25000
INF,20180803,0.076,0.078,0.076,0.077,561340
INF,20180806,0.073,0.073,0.072,0.072,145000
INF,20180807,0.072,0.072,0.072,0.072,0
INF,20180808,0.073,0.075,0.073,0.075,273108
INF,20180809,0.075,0.075,0.073,0.073,66334
INF,20180810,0.073,0.073,0.073,0.073,240000
INF,20180813,0.073,0.073,0.072,0.072,175000
INF,20180814,0.072,0.072,0.07,0.07,153377
INF,20180816,0.06,0.06,0.06,0.06,45
INF,20180817,0.065,0.065,0.061,0.065,151058
INF,20180820,0.065,0.065,0.063,0.063,50431
INF,20180821,0.064,0.067,0.064,0.067,100384
INF,20180822,0.064,0.067,0.064,0.067,24818
INF,20180823,0.067,0.067,0.067,0.067,40
INF,20180824,0.067,0.067,0.06,0.06,215042
INF,20180827,0.06,0.06,0.06,0.06,50185
INF,20180828,0.066,0.068,0.066,0.068,60994
INF,20180829,0.066,0.07,0.066,0.07,242906
INF,20180830,0.071,0.072,0.071,0.072,40200
INF,20180831,0.072,0.075,0.072,0.075,652991
INF,20180903,0.075,0.077,0.075,0.077,202769
INF,20180904,0.074,0.074,0.07,0.07,200207
INF,20180905,0.07,0.07,0.07,0.07,0
INF,20180906,0.073,0.073,0.073,0.073,17000
INF,20180907,0.069,0.07,0.069,0.07,66600
INF,20180910,0.07,0.07,0.07,0.07,0
INF,20180913,0.07,0.075,0.07,0.075,17150
INF,20180914,0.077,0.077,0.077,0.077,5000
INF,20180917,0.077,0.077,0.077,0.077,0
INF,20180918,0.077,0.077,0.077,0.077,0
INF,20180919,0.077,0.077,0.077,0.077,0
INF,20180920,0.077,0.077,0.077,0.077,0
INF,20180921,0.077,0.077,0.077,0.077,0
INF,20180924,0.077,0.077,0.077,0.077,0
INF,20180925,0.071,0.073,0.065,0.065,268836
INF,20180926,0.061,0.061,0.061,0.061,2200
INF,20180927,0.061,0.061,0.061,0.061,0
INF,20180928,0.066,0.066,0.066,0.066,24549
INF,20181001,0.062,0.062,0.057,0.058,260349
INF,20181002,0.058,0.06,0.055,0.06,212548
INF,20181003,0.06,0.064,0.06,0.064,33901
INF,20181004,0.065,0.066,0.065,0.066,62000
INF,20181005,0.066,0.066,0.066,0.066,20000
INF,20181008,0.066,0.069,0.066,0.068,581966
INF,20181009,0.068,0.068,0.068,0.068,0
INF,20181010,0.066,0.067,0.066,0.067,57000
INF,20181011,0.063,0.063,0.062,0.062,850000
INF,20181012,0.057,0.059,0.057,0.059,407785
INF,20181015,0.059,0.059,0.059,0.059,800
INF,20181016,0.061,0.061,0.061,0.061,95999
INF,20181017,0.061,0.061,0.057,0.057,380766
INF,20181018,0.058,0.059,0.058,0.059,50000
