SIO,20160212,0.335,0.35,0.33,0.35,58698
SIO,20160215,0.35,0.355,0.35,0.35,32052
SIO,20160216,0.395,0.395,0.395,0.395,28410
SIO,20160217,0.395,0.395,0.395,0.395,11590
SIO,20160218,0.4,0.4,0.39,0.39,30910
SIO,20160219,0.36,0.36,0.355,0.355,30280
SIO,20160222,0.4,0.4,0.39,0.39,73934
SIO,20160223,0.385,0.385,0.385,0.385,20000
SIO,20160224,0.38,0.38,0.38,0.38,149779
SIO,20160225,0.375,0.375,0.355,0.355,76650
SIO,20160226,0.365,0.38,0.365,0.365,35100
SIO,20160229,0.38,0.39,0.37,0.38,470646
SIO,20160301,0.38,0.4,0.38,0.395,138358
SIO,20160302,0.38,0.38,0.38,0.38,93400
SIO,20160303,0.39,0.4,0.38,0.38,112102
SIO,20160304,0.42,0.42,0.415,0.42,94523
SIO,20160307,0.42,0.46,0.42,0.46,354348
SIO,20160308,0.47,0.48,0.465,0.47,310703
SIO,20160309,0.475,0.475,0.455,0.455,30100
SIO,20160310,0.465,0.465,0.45,0.45,1271845
SIO,20160311,0.45,0.46,0.42,0.46,69199
SIO,20160314,0.46,0.46,0.46,0.46,24000
SIO,20160315,0.46,0.475,0.46,0.47,39486
SIO,20160316,0.47,0.47,0.47,0.47,15000
SIO,20160317,0.47,0.47,0.47,0.47,0
SIO,20160318,0.46,0.47,0.46,0.47,58225
SIO,20160321,0.47,0.47,0.47,0.47,0
SIO,20160322,0.43,0.43,0.43,0.43,5000
SIO,20160323,0.435,0.435,0.38,0.38,1307215
SIO,20160324,0.4,0.4,0.4,0.4,66214
SIO,20160329,0.4,0.4,0.4,0.4,6250
SIO,20160330,0.39,0.39,0.39,0.39,7670
SIO,20160331,0.38,0.38,0.38,0.38,18761
SIO,20160401,0.39,0.4,0.38,0.38,17551
SIO,20160404,0.38,0.38,0.38,0.38,0
SIO,20160405,0.38,0.38,0.37,0.37,52563
SIO,20160406,0.38,0.38,0.38,0.38,12000
SIO,20160407,0.36,0.36,0.36,0.36,10189
SIO,20160408,0.36,0.36,0.36,0.36,6005
SIO,20160411,0.36,0.36,0.36,0.36,0
SIO,20160412,0.36,0.36,0.36,0.36,0
SIO,20160413,0.36,0.4,0.36,0.4,33190
SIO,20160414,0.38,0.38,0.36,0.36,45966
SIO,20160415,0.36,0.38,0.36,0.38,19318
SIO,20160418,0.38,0.38,0.38,0.38,0
SIO,20160419,0.36,0.36,0.33,0.33,42000
SIO,20160420,0.33,0.335,0.33,0.335,12107
SIO,20160421,0.335,0.335,0.3,0.32,48602
SIO,20160422,0.33,0.33,0.33,0.33,10210
SIO,20160426,0.32,0.32,0.32,0.32,40333
SIO,20160427,0.32,0.32,0.285,0.285,1143353
SIO,20160428,0.295,0.3,0.29,0.29,25618
SIO,20160429,0.29,0.29,0.26,0.28,86300
SIO,20160502,0.28,0.28,0.27,0.27,81728
SIO,20160503,0.26,0.26,0.25,0.25,80899
SIO,20160504,0.255,0.26,0.255,0.255,50750
SIO,20160505,0.26,0.26,0.25,0.26,52901
SIO,20160506,0.25,0.25,0.25,0.25,25000
SIO,20160509,0.26,0.26,0.25,0.25,162040
SIO,20160510,0.25,0.25,0.21,0.21,202559
SIO,20160511,0.22,0.22,0.2,0.2,378100
