NOX,20160809,0.18,0.2,0.18,0.185,5701210
NOX,20160810,0.185,0.2,0.185,0.19,2454996
NOX,20160811,0.19,0.195,0.18,0.18,881146
NOX,20160812,0.18,0.185,0.165,0.17,465811
NOX,20160815,0.175,0.175,0.165,0.165,321951
NOX,20160816,0.165,0.165,0.165,0.165,334948
NOX,20160817,0.165,0.17,0.16,0.17,678617
NOX,20160818,0.16,0.16,0.135,0.15,1516783
NOX,20160822,0.165,0.17,0.155,0.16,727709
NOX,20160823,0.16,0.17,0.16,0.17,418544
NOX,20160824,0.18,0.195,0.17,0.19,2294062
NOX,20160825,0.195,0.22,0.195,0.215,3635375
NOX,20160826,0.215,0.215,0.185,0.185,1581929
NOX,20160829,0.19,0.2,0.185,0.185,855088
NOX,20160830,0.185,0.19,0.17,0.185,662223
NOX,20160831,0.18,0.18,0.165,0.18,759316
NOX,20160901,0.17,0.175,0.17,0.175,9782
NOX,20160902,0.18,0.18,0.17,0.17,614672
NOX,20160905,0.18,0.18,0.17,0.175,569523
NOX,20160906,0.175,0.175,0.155,0.16,634182
NOX,20160907,0.17,0.175,0.16,0.16,719488
NOX,20160908,0.17,0.17,0.155,0.155,728418
NOX,20160909,0.16,0.165,0.155,0.155,552857
NOX,20160912,0.145,0.145,0.13,0.145,1949297
NOX,20160913,0.145,0.145,0.135,0.135,1068792
NOX,20160914,0.135,0.17,0.135,0.145,1631909
NOX,20160915,0.15,0.165,0.15,0.155,546388
NOX,20160916,0.16,0.17,0.16,0.17,686900
NOX,20160919,0.175,0.18,0.175,0.18,625000
NOX,20160920,0.18,0.195,0.17,0.19,1110399
NOX,20160921,0.19,0.19,0.185,0.19,564980
NOX,20160922,0.19,0.19,0.185,0.185,125000
NOX,20160923,0.18,0.185,0.18,0.185,123168
NOX,20160926,0.175,0.175,0.15,0.155,1140178
NOX,20160927,0.165,0.185,0.165,0.185,892930
NOX,20160928,0.185,0.185,0.17,0.18,577000
NOX,20160929,0.185,0.19,0.185,0.19,750374
NOX,20160930,0.185,0.185,0.175,0.175,193544
NOX,20161003,0.175,0.175,0.175,0.175,0
NOX,20161004,0.185,0.185,0.185,0.185,15310
NOX,20161005,0.18,0.18,0.175,0.175,94629
NOX,20161006,0.185,0.185,0.18,0.18,80684
NOX,20161007,0.18,0.18,0.175,0.175,10979
NOX,20161010,0.18,0.19,0.18,0.185,230374
NOX,20161011,0.175,0.175,0.17,0.17,162334
NOX,20161012,0.18,0.18,0.18,0.18,41934
NOX,20161013,0.18,0.18,0.17,0.17,36722
NOX,20161014,0.17,0.18,0.17,0.17,19162
NOX,20161017,0.18,0.185,0.175,0.175,105000
NOX,20161018,0.175,0.185,0.175,0.185,582376
NOX,20161019,0.185,0.205,0.185,0.2,2641817
NOX,20161020,0.195,0.205,0.195,0.2,981227
NOX,20161021,0.2,0.2,0.195,0.2,278052
NOX,20161024,0.2,0.2,0.18,0.185,355708
NOX,20161025,0.19,0.19,0.18,0.185,318114
NOX,20161026,0.195,0.2,0.19,0.2,1387654
NOX,20161027,0.21,0.25,0.21,0.23,2306211
NOX,20161028,0.24,0.27,0.24,0.26,1259359
NOX,20161031,0.3,0.35,0.3,0.32,1572404
NOX,20161101,0.32,0.385,0.285,0.38,1009675
NOX,20161102,0.38,0.385,0.325,0.345,854764
NOX,20161103,0.35,0.355,0.325,0.335,512550
NOX,20161104,0.33,0.335,0.295,0.31,922914
NOX,20161107,0.305,0.32,0.295,0.305,552775
NOX,20161108,0.32,0.32,0.31,0.315,148838
NOX,20161109,0.31,0.34,0.285,0.29,799514
NOX,20161110,0.325,0.335,0.31,0.31,270666
NOX,20161111,0.325,0.37,0.325,0.35,542256
NOX,20161114,0.37,0.37,0.345,0.355,418178
NOX,20161115,0.36,0.36,0.335,0.35,420396
NOX,20161116,0.36,0.44,0.36,0.44,901980
NOX,20161117,0.435,0.5,0.39,0.5,1420881
NOX,20161118,0.49,0.5,0.46,0.46,280797
NOX,20161121,0.485,0.54,0.485,0.52,854163
NOX,20161122,0.545,0.65,0.535,0.65,1627685
NOX,20161123,0.74,0.89,0.675,0.675,5907592
NOX,20161124,0.705,0.725,0.59,0.615,1412378
NOX,20161125,0.63,0.67,0.58,0.59,771645
NOX,20161128,0.59,0.59,0.48,0.5,1484856
NOX,20161129,0.5,0.54,0.475,0.475,668527
NOX,20161130,0.495,0.61,0.49,0.585,799401
NOX,20161201,0.585,0.585,0.55,0.56,411241
NOX,20161202,0.56,0.56,0.495,0.5,435202
NOX,20161205,0.5,0.5,0.435,0.445,745589
NOX,20161206,0.46,0.465,0.41,0.425,377098
NOX,20161207,0.425,0.465,0.415,0.465,348804
NOX,20161208,0.46,0.495,0.445,0.465,393726
NOX,20161209,0.47,0.54,0.47,0.535,333682
NOX,20161212,0.54,0.54,0.51,0.51,127105
NOX,20161213,0.525,0.56,0.525,0.53,233162
NOX,20161214,0.55,0.565,0.52,0.54,134399
NOX,20161215,0.53,0.53,0.515,0.525,68761
NOX,20161216,0.53,0.53,0.47,0.485,231972
