1AD,20180521,0.335,0.34,0.335,0.34,43000,0
1AG,20180521,0.043,0.043,0.042,0.043,391488,0
1AL,20180521,0.95,0.95,0.95,0.95,0,0
1PG,20180521,0.165,0.165,0.165,0.165,0,0
1ST,20180521,0.039,0.041,0.039,0.041,450047,0
3DP,20180521,0.057,0.06,0.057,0.057,176184,0
3PL,20180521,1.485,1.485,1.485,1.485,680,0
4CE,20180521,0.062,0.063,0.062,0.062,894641,0
4DS,20180521,0.057,0.061,0.055,0.059,2340059,0
5GN,20180521,0.56,0.56,0.555,0.555,1880,0
88E,20180521,0.042,0.042,0.04,0.041,14897111,0
8CO,20180521,0.04,0.04,0.04,0.04,11000,0
8EC,20180521,0.905,0.905,0.905,0.905,10000,0
8IH,20180521,0.12,0.12,0.12,0.12,22500,0
9SP,20180521,0.038,0.039,0.038,0.039,363756,0
A1C,20180521,0.185,0.185,0.185,0.185,2500,0
A200,20180521,100.87,101.10,100.80,101.09,8877,0
A2M,20180521,10.00,10.26,9.82,10.07,6220078,0
A2MJOA,20180521,2.78,2.78,2.78,2.78,0,0
A2MJOM,20180521,6.49,6.49,6.49,6.49,0,0
A2MJOO,20180521,3.00,3.00,2.81,2.81,0,0
A2MKOA,20180521,2.20,2.20,1.95,1.95,0,0
A2MKOB,20180521,2.44,2.60,2.44,2.60,42000,0
A2MKOC,20180521,8.57,8.57,8.57,8.57,0,0
A2MKOD,20180521,8.62,8.62,8.61,8.61,60000,0
A2MKOE,20180521,0.93,0.93,0.93,0.93,0,0
A2MKOF,20180521,0.074,0.074,0.074,0.074,0,0
A2MKOG,20180521,6.63,6.63,6.63,6.63,0,0
A2MKOH,20180521,3.46,3.46,3.46,3.46,4000,0
A2MKOI,20180521,5.20,5.23,5.05,5.08,0,0
A2MKOP,20180521,6.21,6.21,6.21,6.21,10000,0
A2MKOQ,20180521,6.40,6.40,6.40,6.40,0,0
A2MKOR,20180521,5.11,5.18,5.11,5.18,8690,0
A2MKOS,20180521,7.12,7.12,7.12,7.12,0,0
A3D,20180521,0.47,0.48,0.47,0.48,55004,0
A3DO,20180521,0.092,0.096,0.09,0.096,119375,0
AAA,20180521,50.12,50.13,50.12,50.12,93215,0
AAC,20180521,1.115,1.15,1.115,1.13,1383494,0
AACKOB,20180521,0.68,0.68,0.67,0.67,0,0
AACKOC,20180521,0.255,0.26,0.255,0.26,4000,0
AAD,20180521,2.01,2.03,2.00,2.02,733065,0
AADKOA,20180521,0.82,0.82,0.82,0.82,0,0
AADKOC,20180521,0.435,0.435,0.435,0.435,0,0
AADKOD,20180521,0.585,0.585,0.585,0.585,0,0
AADKOE,20180521,0.48,0.48,0.48,0.48,0,0
AADKOF,20180521,0.00,0.00,0.00,0.00,0,0
AADKOP,20180521,1.00,1.00,1.00,1.00,0,0
AADKOR,20180521,0.515,0.53,0.515,0.525,0,0
AAJ,20180521,0.021,0.022,0.021,0.022,4443804,0
AAL,20180521,0.00,0.00,0.00,0.00,0,0
AAP,20180521,0.03,0.03,0.03,0.03,0,0
AAR,20180521,0.084,0.085,0.083,0.085,474417,0
AAU,20180521,0.009,0.009,0.009,0.009,2000,0
AB1,20180521,0.045,0.047,0.045,0.047,13716588,0
ABA,20180521,5.44,5.49,5.44,5.48,5547,0
ABC,20180521,6.58,6.63,6.57,6.58,578417,0
ABCKOA,20180521,0.00,0.00,0.00,0.00,0,0
ABCKOE,20180521,1.475,1.475,1.475,1.475,0,0
ABCKOQ,20180521,1.935,1.935,1.935,1.935,1200,0
ABCKOR,20180521,0.00,0.00,0.00,0.00,0,0
ABL,20180521,0.006,0.006,0.006,0.006,9000,0
ABP,20180521,3.63,3.665,3.63,3.65,457102,0
ABR,20180521,0.26,0.26,0.25,0.25,63840,0
ABT,20180521,0.36,0.36,0.36,0.36,20306,0
ABU,20180521,0.115,0.115,0.115,0.115,0,0
ABV,20180521,0.004,0.004,0.004,0.004,0,0
ABW,20180521,0.47,0.47,0.47,0.47,0,0
ABX,20180521,0.105,0.105,0.105,0.105,205662,0
AC8,20180521,1.505,1.515,1.49,1.50,422820,0
ACB,20180521,0.06,0.06,0.06,0.06,0,0
