1AD,20180103,0.25,0.25,0.25,0.25,0,0
1AG,20180103,0.032,0.032,0.032,0.032,0,0
1AL,20180103,0.945,0.945,0.945,0.945,0,0
1PG,20180103,0.165,0.165,0.165,0.165,0,0
1ST,20180103,0.049,0.049,0.049,0.049,0,0
3DP,20180103,0.14,0.16,0.14,0.16,2250569,0
3PL,20180103,1.60,1.60,1.56,1.565,24531,0
4CE,20180103,0.096,0.11,0.085,0.085,15192596,0
4DS,20180103,0.055,0.059,0.053,0.054,7716310,0
4WD,20180103,0.345,0.345,0.345,0.345,0,0
5GN,20180103,0.395,0.45,0.395,0.45,336924,0
88E,20180103,0.025,0.025,0.024,0.024,4336630,0
88EO,20180103,0.006,0.006,0.004,0.004,742610,0
8CO,20180103,0.031,0.031,0.031,0.031,0,0
8EC,20180103,1.00,1.00,1.00,1.00,25000,0
8IH,20180103,0.28,0.28,0.28,0.28,28000,0
9SP,20180103,0.08,0.08,0.075,0.076,538735,0
A1C,20180103,0.235,0.255,0.235,0.255,461053,0
A2M,20180103,7.48,7.50,7.40,7.43,1619127,0
A2MJOM,20180103,6.49,6.49,6.49,6.49,0,0
A2MJOO,20180103,1.55,1.56,1.55,1.56,0,0
A2MKOA,20180103,4.70,4.70,4.70,4.70,0,0
A2MKOC,20180103,4.95,4.95,4.95,4.95,0,0
A2MKOD,20180103,2.05,2.05,2.05,2.05,0,0
A2MKOE,20180103,0.93,0.93,0.93,0.93,0,0
A2MKOF,20180103,4.99,4.99,4.99,4.99,0,0
A2MKOG,20180103,2.15,2.15,2.15,2.15,0,0
A2MKOH,20180103,2.30,2.30,2.30,2.30,0,0
A2MKOI,20180103,1.87,1.87,1.87,1.87,5000,0
A2MKOP,20180103,1.40,1.40,1.40,1.40,0,0
A2MKOR,20180103,2.86,2.86,2.79,2.79,0,0
A2MKOS,20180103,2.52,2.61,2.52,2.61,0,0
A2MKOT,20180103,0.00,0.00,0.00,0.00,0,0
A3D,20180103,0.97,0.985,0.935,0.985,74050,0
AAA,20180103,50.10,50.10,50.08,50.09,23991,0
AAC,20180103,1.305,1.31,1.295,1.30,993296,0
AACKOB,20180103,0.68,0.68,0.67,0.67,0,0
AACKOC,20180103,0.00,0.00,0.00,0.00,0,0
AAD,20180103,1.975,2.03,1.975,2.01,904889,0
AADKOA,20180103,0.58,0.58,0.575,0.575,0,0
AADKOC,20180103,0.435,0.435,0.435,0.435,0,0
AADKOD,20180103,0.515,0.515,0.515,0.515,0,0
AADKOE,20180103,0.485,0.485,0.485,0.485,0,0
AADKOF,20180103,0.00,0.00,0.00,0.00,0,0
AADKOP,20180103,1.285,1.285,1.285,1.285,0,0
AADKOR,20180103,0.795,0.795,0.795,0.795,0,0
AAJ,20180103,0.038,0.038,0.03,0.032,14358963,0
AAL,20180103,0.005,0.005,0.005,0.005,0,0
AAP,20180103,0.031,0.031,0.031,0.031,0,0
AAR,20180103,0.10,0.105,0.098,0.10,1048793,0
AAU,20180103,0.008,0.008,0.008,0.008,0,0
AB1,20180103,0.02,0.025,0.02,0.022,3487703,0
ABA,20180103,5.20,5.27,5.20,5.25,13635,0
ABC,20180103,6.53,6.53,6.41,6.48,552654,0
ABCKOB,20180103,1.47,1.47,1.47,1.47,0,0
ABCKOE,20180103,0.76,0.76,0.76,0.76,0,0
ABCKOP,20180103,1.62,1.62,1.62,1.62,0,0
ABCKOQ,20180103,1.125,1.125,1.125,1.125,0,0
ABL,20180103,0.01,0.01,0.01,0.01,0,0
ABP,20180103,4.10,4.12,4.08,4.11,310421,0
ABR,20180103,0.415,0.415,0.37,0.39,315077,0
ABT,20180103,0.49,0.49,0.49,0.49,27865,0
ABU,20180103,0.09,0.092,0.085,0.085,48403,0
ABV,20180103,0.006,0.006,0.006,0.006,283341,0
ABW,20180103,0.50,0.50,0.50,0.50,27927,0
ABX,20180103,0.115,0.12,0.115,0.12,31920,0
AC8,20180103,0.845,0.87,0.815,0.82,1900935,0
ACA01,20180103,0.00,0.00,0.00,0.00,0,0
ACA02,20180103,0.00,0.00,0.00,0.00,0,0
ACA03,20180103,0.00,0.00,0.00,0.00,0,0
ACA04,20180103,0.00,0.00,0.00,0.00,0,0
ACA05,20180103,0.00,0.00,0.00,0.00,0,0
ACB,20180103,0.05,0.05,0.05,0.05,0,0
ACC01,20180103,0.00,0.00,0.00,0.00,0,0
ACG,20180103,0.036,0.037,0.036,0.037,56455,0
ACK,20180103,1.28,1.285,1.28,1.285,1210,0
ACL,20180103,0.013,0.026,0.013,0.017,38057957,0
ACO,20180103,3.43,3.43,3.43,3.43,0,0
ACP,20180103,0.012,0.012,0.012,0.012,0,0
ACQ,20180103,1.155,1.16,1.155,1.16,53364,0
ACR,20180103,0.15,0.15,0.147,0.147,203525,0
ACS,20180103,0.006,0.006,0.006,0.006,0,0
ACU,20180103,0.015,0.015,0.015,0.015,0,0
ACW,20180103,0.042,0.042,0.041,0.041,437866,0
ACWOB,20180103,0.012,0.013,0.012,0.012,3014999,0
ACX,20180103,7.69,7.70,7.68,7.69,861728,0
ACXKOA,20180103,3.56,3.56,3.56,3.56,0,0
ACXKOC,20180103,4.91,4.91,4.91,4.91,0,0
ACXKOE,20180103,2.50,2.50,2.50,2.50,0,0
ACXKOP,20180103,1.885,1.885,1.885,1.885,0,0
ACXKOQ,20180103,1.66,1.66,1.66,1.66,0,0
ACY01,20180103,0.00,0.00,0.00,0.00,0,0
ACY02,20180103,0.00,0.00,0.00,0.00,0,0
AD1,20180103,0.088,0.088,0.088,0.088,230000,0
AD8,20180103,2.42,2.43,2.42,2.43,7579,0
ADA,20180103,2.52,2.52,2.50,2.50,80487,0
ADD,20180103,0.018,0.018,0.018,0.018,0,0
ADH,20180103,1.90,1.92,1.86,1.86,386009,0
ADJ,20180103,0.04,0.04,0.04,0.04,105911,0
ADN,20180103,0.007,0.007,0.006,0.006,3051071,0
ADNOA,20180103,0.002,0.002,0.002,0.002,0,0
ADNOB,20180103,0.003,0.003,0.003,0.003,0,0
ADO,20180103,0.018,0.018,0.018,0.018,130000,0
ADR,20180103,0.096,0.098,0.096,0.096,73200,0
ADV,20180103,0.016,0.022,0.016,0.021,77465568,0
ADX,20180103,0.015,0.015,0.015,0.015,168937,0
ADY,20180103,0.008,0.008,0.008,0.008,20000,0
AEB,20180103,0.027,0.028,0.026,0.027,9533658,0
AEBO,20180103,0.008,0.009,0.008,0.008,1150000,0
AEE,20180103,0.024,0.024,0.022,0.023,1146558,0
AEF,20180103,141.50,141.50,141.00,141.00,141,0
AEG,20180103,1.06,1.075,1.055,1.075,28082,0
AEI,20180103,0.265,0.265,0.265,0.265,0,0
AER,20180103,0.04,0.04,0.04,0.04,0,0
AET01,20180103,0.00,0.00,0.00,0.00,0,0
AET02,20180103,0.00,0.00,0.00,0.00,0,0
AET03,20180103,0.00,0.00,0.00,0.00,0,0
AET04,20180103,0.00,0.00,0.00,0.00,0,0
AET05,20180103,0.00,0.00,0.00,0.00,0,0
AET06,20180103,0.00,0.00,0.00,0.00,0,0
AET07,20180103,0.00,0.00,0.00,0.00,0,0
AEV,20180103,0.05,0.05,0.05,0.05,4264,0
AFA,20180103,0.16,0.16,0.16,0.16,0,0
AFG,20180103,1.63,1.65,1.63,1.64,43639,0
AFI,20180103,6.25,6.27,6.24,6.27,143648,0
AFIJOA,20180103,1.75,1.75,1.75,1.75,0,0
AFIJOZ,20180103,2.09,2.09,2.09,2.09,0,0
AFM01,20180103,0.00,0.00,0.00,0.00,0,0
AFP,20180103,2.10,2.10,2.10,2.10,0,0
AFR,20180103,0.039,0.039,0.038,0.039,239189,0
AFT,20180103,0.001,0.001,0.001,0.001,0,0
AFZ01,20180103,0.00,0.00,0.00,0.00,0,0
AFZ03,20180103,0.00,0.00,0.00,0.00,0,0
AFZ04,20180103,0.00,0.00,0.00,0.00,0,0
AFZ16,20180103,0.00,0.00,0.00,0.00,0,0
AFZ18,20180103,0.00,0.00,0.00,0.00,0,0
AFZ19,20180103,0.00,0.00,0.00,0.00,0,0
AFZ20,20180103,0.00,0.00,0.00,0.00,0,0
AFZ21,20180103,0.00,0.00,0.00,0.00,0,0
AFZ25,20180103,0.00,0.00,0.00,0.00,0,0
AFZ29,20180103,0.00,0.00,0.00,0.00,0,0
AFZ30,20180103,0.00,0.00,0.00,0.00,0,0
AFZ32,20180103,0.00,0.00,0.00,0.00,0,0
AGA01,20180103,0.00,0.00,0.00,0.00,0,0
AGD,20180103,0.145,0.145,0.145,0.145,0,0
AGE,20180103,0.011,0.011,0.011,0.011,166302,0
AGEO,20180103,0.005,0.005,0.005,0.005,0,0
AGG,20180103,2.66,2.72,2.66,2.72,2372,0
AGI,20180103,2.12,2.17,2.12,2.17,118697,0
AGJ,20180103,0.066,0.066,0.066,0.066,0,0
AGL,20180103,24.60,24.605,24.29,24.40,1340489,0
AGLHA,20180103,103.56,103.95,103.55,103.90,482,0
AGLIOB,20180103,12.94,12.94,12.94,12.94,0,0
AGLIOD,20180103,7.97,7.97,7.97,7.97,0,0
AGLISK,20180103,0.00,0.00,0.00,0.00,0,0
AGLIYE,20180103,17.12,17.12,17.07,17.07,0,0
AGLJOP,20180103,12.01,12.01,12.01,12.01,0,0
AGLJOQ,20180103,10.10,10.10,10.04,10.04,0,0
AGLKOB,20180103,1.13,1.13,1.13,1.13,0,0
AGLKOC,20180103,3.76,3.76,3.76,3.76,0,0
AGLKOD,20180103,3.27,3.27,3.27,3.27,0,0
AGLKOE,20180103,4.97,4.97,4.97,4.97,0,0
AGLKOP,20180103,3.07,3.16,3.03,3.16,0,0
AGLKOT,20180103,6.70,6.70,6.70,6.70,0,0
AGLSO1,20180103,17.77,17.77,17.77,17.77,0,0
AGLSO2,20180103,0.00,0.00,0.00,0.00,0,0
AGLSO3,20180103,0.00,0.00,0.00,0.00,0,0
AGLSOM,20180103,15.57,15.57,15.33,15.33,0,0
AGLSOP,20180103,13.16,13.16,13.16,13.16,200,0
AGLSSE,20180103,9.60,9.60,9.60,9.60,0,0
AGLSSJ,20180103,1.21,1.22,1.205,1.22,0,0
AGLSSY,20180103,0.86,0.865,0.86,0.865,0,0
AGLSWR,20180103,17.18,17.18,17.18,17.18,0,0
AGO,20180103,0.042,0.043,0.034,0.035,440068933,0
AGP01,20180103,0.00,0.00,0.00,0.00,0,0
AGP02,20180103,0.00,0.00,0.00,0.00,0,0
AGR,20180103,0.35,0.35,0.35,0.35,60469,0
AGS,20180103,0.094,0.094,0.091,0.091,252058,0
AGY,20180103,0.285,0.31,0.285,0.295,7459760,0
AHF,20180103,0.12,0.12,0.115,0.115,72368,0
AHG,20180103,3.66,3.66,3.63,3.64,356258,0
AHGKOB,20180103,1.375,1.375,1.375,1.375,0,0
AHGKOC,20180103,0.56,0.585,0.56,0.565,0,0
AHGKOP,20180103,0.00,0.00,0.00,0.00,0,0
AHGKOR,20180103,0.985,0.985,0.985,0.985,0,0
AHK,20180103,0.065,0.065,0.065,0.065,0,0
AHL,20180103,0.035,0.035,0.035,0.035,0,0
AHN,20180103,0.019,0.019,0.019,0.019,0,0
AHQ,20180103,0.036,0.036,0.033,0.033,570615,0
AHR,20180103,0.02,0.02,0.02,0.02,0,0
AHX,20180103,0.92,0.92,0.90,0.90,67417,0
AHY,20180103,1.53,1.535,1.495,1.51,552768,0
AHZ,20180103,0.29,0.295,0.285,0.295,211275,0
AIA,20180103,5.97,6.00,5.95,6.00,471766,0
AIB,20180103,0.50,0.50,0.50,0.50,0,0
AIQ,20180103,0.094,0.094,0.094,0.094,0,0
AIR,20180103,0.065,0.065,0.065,0.065,0,0
AIS,20180103,0.13,0.14,0.13,0.14,13553,0
AIV,20180103,0.16,0.16,0.16,0.16,0,0
AIY,20180103,0.034,0.034,0.033,0.033,138888,0
AIZ,20180103,2.90,2.92,2.89,2.91,20820,0
AJC,20180103,0.002,0.002,0.002,0.002,5000000,0
AJD,20180103,2.09,2.10,2.00,2.10,17188,0
AJJ,20180103,0.10,0.10,0.10,0.10,0,0
AJL,20180103,0.415,0.415,0.415,0.415,0,0
AJM,20180103,0.46,0.505,0.46,0.48,16898339,0
AJQ,20180103,0.094,0.10,0.094,0.097,232580,0
AJX,20180103,0.345,0.35,0.34,0.35,284362,0
AJY,20180103,0.12,0.12,0.12,0.12,0,0
AKF,20180103,0.018,0.018,0.018,0.018,0,0
AKG,20180103,0.54,0.54,0.53,0.535,30556,0
AKM,20180103,0.011,0.011,0.011,0.011,915008,0
AKMOA,20180103,0.004,0.004,0.004,0.004,761682,0
AKN,20180103,0.006,0.007,0.006,0.007,590330,0
AKP,20180103,16.79,17.20,16.72,17.20,3907,0
AKPJOA,20180103,8.71,8.71,8.71,8.71,0,0
AL8,20180103,1.42,1.46,1.37,1.46,23775,0
ALC,20180103,0.05,0.05,0.05,0.05,249093,0
ALF,20180103,1.075,1.08,1.07,1.08,86798,0
ALH01,20180103,0.00,0.00,0.00,0.00,0,0
ALH02,20180103,0.00,0.00,0.00,0.00,0,0
ALH03,20180103,0.00,0.00,0.00,0.00,0,0
ALI,20180103,1.89,1.89,1.88,1.89,31275,0
ALK,20180103,0.33,0.34,0.325,0.33,950419,0
ALL,20180103,23.55,23.71,23.30,23.45,894635,0
ALLIOB,20180103,0.00,0.00,0.00,0.00,0,0
ALLIOD,20180103,7.89,7.89,7.89,7.89,0,0
ALLJOA,20180103,11.44,11.44,11.44,11.44,0,0
ALLJOB,20180103,0.00,0.00,0.00,0.00,0,0
ALLKOB,20180103,7.95,8.21,7.95,8.21,0,0
ALLKOC,20180103,4.01,4.01,4.01,4.01,0,0
ALLKOD,20180103,16.00,16.00,16.00,16.00,0,0
ALLKOE,20180103,3.74,3.74,3.74,3.74,0,0
ALLKOG,20180103,13.20,13.97,13.20,13.97,0,0
ALLKOP,20180103,4.85,4.85,4.80,4.80,0,0
ALLKOQ,20180103,5.89,5.89,5.89,5.89,0,0
ALLKOR,20180103,4.67,4.67,4.67,4.67,0,0
ALLKOV,20180103,3.56,3.56,3.56,3.56,0,0
ALLSOP,20180103,13.59,13.59,13.59,13.59,200,0
ALQ,20180103,6.97,7.08,6.96,7.04,1350751,0
ALQKOB,20180103,2.22,2.22,2.22,2.22,352,0
ALQKOC,20180103,1.45,1.45,1.45,1.45,0,0
ALQKOE,20180103,1.295,1.295,1.295,1.295,0,0
ALQKOF,20180103,1.795,1.795,1.795,1.795,0,0
ALQKOP,20180103,0.00,0.00,0.00,0.00,0,0
ALQKOR,20180103,3.27,3.27,3.27,3.27,0,0
ALQKOT,20180103,2.03,2.03,2.03,2.03,0,0
ALQKOU,20180103,0.00,0.00,0.00,0.00,0,0
ALR,20180103,1.27,1.27,1.27,1.27,776,0
ALT,20180103,0.005,0.005,0.005,0.005,295640,0
ALTOA,20180103,0.001,0.001,0.001,0.001,0,0
ALU,20180103,13.06,13.30,13.06,13.22,255586,0
ALUKOA,20180103,4.62,4.62,4.60,4.60,0,0
ALUKOB,20180103,7.64,7.64,7.64,7.64,0,0
ALY,20180103,0.018,0.018,0.018,0.018,0,0
AMA,20180103,1.035,1.045,1.02,1.045,568986,0
AMB,20180103,0.16,0.16,0.16,0.16,0,0
AMC,20180103,15.35,15.36,15.18,15.24,1128267,0
AMCBOQ,20180103,15.78,15.78,15.78,15.78,100,0
AMCBOR,20180103,15.73,15.73,15.73,15.73,0,0
AMCIOB,20180103,8.20,8.20,8.19,8.19,0,0
AMCIOD,20180103,0.00,0.00,0.00,0.00,0,0
AMCISI,20180103,7.70,7.70,7.70,7.70,0,0
AMCISK,20180103,0.00,0.00,0.00,0.00,0,0
AMCJOA,20180103,4.02,4.02,4.02,4.02,0,0
AMCJOZ,20180103,8.23,8.23,8.23,8.23,0,0
AMCKOB,20180103,0.00,0.00,0.00,0.00,0,0
AMCKOD,20180103,2.95,2.95,2.95,2.95,0,0
AMCKOE,20180103,2.59,2.59,2.56,2.56,0,0
AMCKOP,20180103,2.93,2.93,2.93,2.93,0,0
AMCKOQ,20180103,4.02,4.02,4.02,4.02,0,0
AMCKOS,20180103,2.51,2.75,2.51,2.75,0,0
AMCSOP,20180103,0.00,0.00,0.00,0.00,0,0
AMCSSA,20180103,10.52,10.52,10.52,10.52,0,0
AMCSSE,20180103,4.59,4.65,4.59,4.65,0,0
AMCSSJ,20180103,0.00,0.00,0.00,0.00,0,0
AMCSSL,20180103,0.00,0.00,0.00,0.00,0,0
AMCSWR,20180103,9.49,9.49,9.49,9.49,0,0
AMD,20180103,0.038,0.039,0.038,0.039,176680,0
AMDOA,20180103,0.014,0.014,0.012,0.012,450000,0
AME,20180103,0.077,0.081,0.077,0.081,302550,0
AMG,20180103,0.069,0.069,0.069,0.069,50000,0
AMH,20180103,0.89,0.89,0.885,0.89,307590,0
AMI,20180103,0.30,0.32,0.295,0.305,2419130,0
AML,20180103,0.32,0.34,0.315,0.33,2273226,0
AMN,20180103,0.92,0.92,0.92,0.92,0,0
AMO,20180103,0.125,0.125,0.125,0.125,14178,0
AMP,20180103,5.21,5.21,5.16,5.21,3347576,0
AMPBOI,20180103,5.99,5.99,5.99,5.99,0,0
AMPBON,20180103,5.51,5.51,5.51,5.51,0,0
AMPBOS,20180103,0.00,0.00,0.00,0.00,0,0
AMPBOU,20180103,0.00,0.00,0.00,0.00,0,0
AMPHA,20180103,101.81,101.81,101.81,101.81,264,0
AMPIOB,20180103,0.00,0.00,0.00,0.00,0,0
AMPIOC,20180103,0.00,0.00,0.00,0.00,0,0
AMPIOL,20180103,0.00,0.00,0.00,0.00,0,0
AMPISI,20180103,3.15,3.15,3.15,3.15,0,0
AMPISK,20180103,1.825,1.825,1.825,1.825,0,0
AMPJOA,20180103,2.87,2.88,2.87,2.88,0,0
AMPJOE,20180103,0.98,0.98,0.98,0.98,0,0
AMPJOJ,20180103,1.575,1.575,1.575,1.575,0,0
AMPJON,20180103,2.11,2.11,2.11,2.11,0,0
AMPJOZ,20180103,2.40,2.40,2.40,2.40,0,0
AMPKOA,20180103,0.61,0.61,0.61,0.61,0,0
AMPKOB,20180103,0.78,0.78,0.78,0.78,0,0
AMPKOD,20180103,1.53,1.53,1.53,1.53,0,0
AMPKOE,20180103,1.575,1.575,1.575,1.575,0,0
AMPKOG,20180103,0.83,0.83,0.83,0.83,0,0
AMPKOP,20180103,1.75,1.75,1.75,1.75,0,0
AMPKOR,20180103,1.095,1.095,1.095,1.095,0,0
AMPKOS,20180103,1.16,1.16,1.16,1.16,0,0
AMPKOT,20180103,0.605,0.605,0.605,0.605,0,0
AMPKOV,20180103,1.31,1.31,1.31,1.31,0,0
AMPLOA,20180103,0.21,0.21,0.205,0.205,0,0
AMPLOB,20180103,0.75,0.75,0.75,0.75,0,0
AMPLOC,20180103,1.005,1.005,1.005,1.005,0,0
AMPLOD,20180103,1.35,1.35,1.35,1.35,0,0
AMPLOP,20180103,0.35,0.35,0.35,0.35,0,0
AMPLOR,20180103,0.765,0.85,0.765,0.85,0,0
AMPLOU,20180103,0.485,0.485,0.485,0.485,0,0
AMPLOV,20180103,0.735,0.735,0.735,0.735,0,0
AMPPA,20180103,109.20,109.20,108.72,108.75,329,0
AMPSMB,20180103,0.64,0.64,0.64,0.64,0,0
AMPSOG,20180103,2.71,2.71,2.71,2.71,0,0
AMPSOM,20180103,3.05,3.05,3.05,3.05,0,0
AMPSSA,20180103,2.32,2.32,2.32,2.32,0,0
AMPSSE,20180103,1.53,1.53,1.53,1.53,0,0
AMPSSJ,20180103,0.00,0.00,0.00,0.00,0,0
AMPSSL,20180103,0.00,0.00,0.00,0.00,0,0
AMPSWA,20180103,3.51,3.51,3.51,3.51,0,0
AMPSWR,20180103,2.20,2.20,2.20,2.20,0,0
AMT,20180103,0.14,0.14,0.14,0.14,0,0
ANG,20180103,0.265,0.265,0.26,0.265,153699,0
ANL,20180103,0.02,0.021,0.02,0.021,57376,0
ANN,20180103,24.10,24.23,23.73,23.80,283027,0
ANNKOB,20180103,0.00,0.00,0.00,0.00,0,0
ANNKOQ,20180103,4.56,4.56,4.56,4.56,0,0
ANNKOR,20180103,2.79,2.79,2.79,2.79,0,0
ANNSWR,20180103,11.69,11.69,11.69,11.69,0,0
ANNSWT,20180103,16.29,16.29,16.29,16.29,0,0
ANO,20180103,0.50,0.50,0.50,0.50,0,0
ANP,20180103,0.024,0.025,0.024,0.025,148123,0
ANPOB,20180103,0.01,0.01,0.01,0.01,0,0
ANQ,20180103,0.003,0.003,0.003,0.003,0,0
ANR,20180103,1.73,1.73,1.70,1.70,32913,0
ANS,20180103,0.007,0.007,0.007,0.007,0,0
ANT01,20180103,0.00,0.00,0.00,0.00,0,0
ANVHA,20180103,0.00,0.00,0.00,0.00,0,0
ANVHB,20180103,0.00,0.00,0.00,0.00,0,0
ANVHC,20180103,0.00,0.00,0.00,0.00,0,0
ANVHD,20180103,0.00,0.00,0.00,0.00,0,0
ANVHE,20180103,0.00,0.00,0.00,0.00,0,0
ANVHF,20180103,0.00,0.00,0.00,0.00,0,0
