1AD,20180607,0.335,0.40,0.335,0.36,119838,0
1AG,20180607,0.046,0.046,0.046,0.046,298543,0
1AL,20180607,0.88,0.88,0.88,0.88,2281,0
1PG,20180607,0.165,0.165,0.165,0.165,0,0
1ST,20180607,0.039,0.039,0.039,0.039,0,0
3DP,20180607,0.055,0.057,0.052,0.052,403316,0
3PL,20180607,1.29,1.29,1.27,1.275,38523,0
4CE,20180607,0.053,0.054,0.043,0.049,13580286,0
4DS,20180607,0.05,0.05,0.048,0.048,342853,0
5GN,20180607,0.49,0.52,0.49,0.52,48595,0
88E,20180607,0.046,0.047,0.045,0.045,12392257,0
8CO,20180607,0.038,0.042,0.037,0.04,1121499,0
8EC,20180607,0.95,0.95,0.95,0.95,80000,0
8IH,20180607,0.125,0.125,0.125,0.125,0,0
9SP,20180607,0.035,0.036,0.035,0.035,477698,0
A1C,20180607,0.185,0.185,0.185,0.185,13900,0
A200,20180607,100.11,100.70,100.11,100.66,335,0
A2M,20180607,10.01,10.48,10.01,10.39,7571387,0
A2MJOA,20180607,2.60,2.87,2.56,2.83,27500,0
A2MJOM,20180607,6.49,6.49,6.49,6.49,0,0
A2MJOO,20180607,1.665,1.665,1.665,1.665,0,0
A2MKOB,20180607,2.76,2.94,2.72,2.93,50000,0
A2MKOC,20180607,7.45,7.45,7.45,7.45,0,0
A2MKOD,20180607,8.17,8.50,8.17,8.29,0,0
A2MKOE,20180607,0.93,0.93,0.93,0.93,0,0
A2MKOG,20180607,4.26,4.26,4.14,4.14,0,0
A2MKOH,20180607,3.87,3.87,3.82,3.82,1000,0
A2MKOI,20180607,4.42,4.44,4.42,4.44,0,0
A2MKOP,20180607,6.67,6.80,6.67,6.80,0,0
A2MKOQ,20180607,6.40,6.40,6.40,6.40,0,0
A2MKOR,20180607,5.05,5.11,4.82,4.82,58000,0
A2MKOS,20180607,7.12,7.12,7.12,7.12,0,0
A3D,20180607,0.55,0.58,0.54,0.58,44326,0
A3DO,20180607,0.175,0.175,0.175,0.175,0,0
AAA,20180607,50.09,50.10,50.09,50.10,30087,0
AAC,20180607,1.285,1.285,1.26,1.275,1226301,0
AACKOB,20180607,0.68,0.68,0.67,0.67,0,0
AACKOC,20180607,0.40,0.40,0.40,0.40,0,0
AAD,20180607,1.95,1.985,1.945,1.97,1041198,0
AADKOA,20180607,0.82,0.82,0.82,0.82,0,0
AADKOC,20180607,0.435,0.435,0.435,0.435,0,0
AADKOD,20180607,0.54,0.54,0.54,0.54,0,0
AADKOE,20180607,0.48,0.48,0.48,0.48,0,0
AADKOF,20180607,0.00,0.00,0.00,0.00,0,0
AADKOP,20180607,1.00,1.00,1.00,1.00,0,0
AADKOR,20180607,0.515,0.53,0.515,0.525,0,0
AAJ,20180607,0.016,0.016,0.015,0.015,806229,0
AAP,20180607,0.03,0.03,0.03,0.03,0,0
AAR,20180607,0.096,0.096,0.093,0.093,146862,0
AAU,20180607,0.01,0.01,0.01,0.01,0,0
AB1,20180607,0.05,0.051,0.049,0.05,1626768,0
ABA,20180607,5.51,5.53,5.47,5.52,21579,0
ABC,20180607,6.70,6.78,6.70,6.75,670535,0
ABCKOA,20180607,1.12,1.12,1.12,1.12,0,0
ABCKOE,20180607,1.615,1.615,1.615,1.615,3000,0
ABCKOQ,20180607,1.975,1.975,1.975,1.975,0,0
ABCKOR,20180607,0.00,0.00,0.00,0.00,0,0
ABL,20180607,0.006,0.006,0.006,0.006,1499,0
ABP,20180607,3.80,3.85,3.80,3.81,561294,0
ABR,20180607,0.29,0.30,0.29,0.29,58177,0
ABT,20180607,0.305,0.305,0.295,0.295,58276,0
ABV,20180607,0.004,0.004,0.004,0.004,0,0
ABW,20180607,0.34,0.34,0.34,0.34,0,0
