1AD,20180614,0.355,0.355,0.355,0.355,12000,0
1AG,20180614,0.049,0.049,0.049,0.049,0,0
1AL,20180614,0.94,0.94,0.94,0.94,0,0
1PG,20180614,0.165,0.165,0.165,0.165,0,0
1ST,20180614,0.04,0.04,0.04,0.04,5715,0
3DP,20180614,0.051,0.053,0.046,0.047,571088,0
3PL,20180614,1.24,1.265,1.235,1.265,378825,0
4CE,20180614,0.045,0.048,0.045,0.047,1928846,0
4DS,20180614,0.046,0.047,0.046,0.046,1320960,0
5GN,20180614,0.46,0.465,0.44,0.46,67500,0
88E,20180614,0.035,0.036,0.034,0.035,38365896,0
8CO,20180614,0.039,0.039,0.039,0.039,0,0
8EC,20180614,0.945,0.945,0.945,0.945,0,0
8IH,20180614,0.125,0.125,0.125,0.125,0,0
9SP,20180614,0.031,0.032,0.028,0.03,3632493,0
A1C,20180614,0.195,0.195,0.195,0.195,71137,0
A200,20180614,99.85,100.19,99.72,99.92,3069,0
A2M,20180614,10.50,10.70,10.37,10.65,3819998,0
A2MJOA,20180614,2.99,3.03,2.99,3.01,10000,0
A2MJOM,20180614,6.49,6.49,6.49,6.49,0,0
A2MJOO,20180614,2.53,2.55,2.53,2.55,0,0
A2MKOB,20180614,3.07,3.13,3.07,3.13,13500,0
A2MKOC,20180614,7.45,7.45,7.45,7.45,0,0
A2MKOD,20180614,8.17,8.50,8.17,8.29,0,0
A2MKOE,20180614,0.93,0.93,0.93,0.93,0,0
A2MKOG,20180614,5.22,5.22,5.22,5.22,0,0
A2MKOH,20180614,4.22,4.22,4.22,4.22,500,0
A2MKOI,20180614,4.42,4.44,4.42,4.44,0,0
A2MKOP,20180614,6.67,6.80,6.67,6.80,0,0
A2MKOQ,20180614,6.40,6.40,6.40,6.40,0,0
A2MKOR,20180614,4.79,4.82,4.54,4.54,25000,0
A2MKOS,20180614,6.62,6.62,6.62,6.62,0,0
A3D,20180614,0.57,0.57,0.525,0.535,77513,0
A3DO,20180614,0.17,0.17,0.17,0.17,0,0
AAA,20180614,50.10,50.11,50.10,50.10,245256,0
AAC,20180614,1.22,1.255,1.22,1.245,743576,0
AACKOB,20180614,0.68,0.68,0.67,0.67,0,0
AACKOC,20180614,0.40,0.40,0.40,0.40,0,0
AAD,20180614,1.97,1.997,1.965,1.975,589537,0
AADKOA,20180614,0.82,0.82,0.82,0.82,0,0
AADKOC,20180614,0.435,0.435,0.435,0.435,0,0
AADKOD,20180614,0.54,0.54,0.54,0.54,0,0
AADKOE,20180614,0.48,0.48,0.48,0.48,0,0
AADKOF,20180614,0.00,0.00,0.00,0.00,0,0
AADKOP,20180614,1.00,1.00,1.00,1.00,0,0
AADKOR,20180614,0.515,0.53,0.515,0.525,0,0
AAJ,20180614,0.015,0.016,0.015,0.016,300000,0
AAP,20180614,0.035,0.035,0.035,0.035,0,0
AAR,20180614,0.097,0.097,0.092,0.094,246178,0
AAU,20180614,0.01,0.01,0.01,0.01,4400,0
AB1,20180614,0.049,0.05,0.048,0.049,494740,0
ABA,20180614,5.44,5.45,5.39,5.39,5426,0
ABC,20180614,6.69,6.73,6.66,6.70,947271,0
ABCKOA,20180614,1.12,1.12,1.12,1.12,0,0
ABCKOE,20180614,1.615,1.615,1.615,1.615,0,0
ABCKOQ,20180614,1.975,1.975,1.975,1.975,0,0
ABCKOR,20180614,0.00,0.00,0.00,0.00,0,0
ABL,20180614,0.006,0.006,0.006,0.006,0,0
ABP,20180614,3.84,3.85,3.78,3.81,647219,0
ABR,20180614,0.28,0.29,0.28,0.29,55000,0
ABT,20180614,0.28,0.28,0.28,0.28,93466,0
ABV,20180614,0.004,0.004,0.004,0.004,0,0
ABW,20180614,0.405,0.405,0.405,0.405,0,0
