1AD,20180216,0.32,0.325,0.32,0.32,80636,0
1AG,20180216,0.032,0.032,0.032,0.032,0,0
1AL,20180216,0.90,0.90,0.90,0.90,0,0
1PG,20180216,0.165,0.165,0.165,0.165,0,0
1ST,20180216,0.049,0.049,0.049,0.049,0,0
3DP,20180216,0.099,0.11,0.096,0.097,1922926,0
3PL,20180216,1.74,1.76,1.59,1.62,1039383,0
4CE,20180216,0.078,0.08,0.077,0.079,1629764,0
4DS,20180216,0.087,0.093,0.087,0.089,13126796,0
5GN,20180216,0.65,0.65,0.625,0.625,13963,0
88E,20180216,0.031,0.031,0.03,0.03,6685637,0
88EO,20180216,0.008,0.008,0.008,0.008,5321900,0
8CO,20180216,0.043,0.055,0.043,0.045,2858775,0
8EC,20180216,0.975,0.98,0.975,0.98,20000,0
8IH,20180216,0.215,0.215,0.215,0.215,0,0
9SP,20180216,0.049,0.05,0.047,0.049,873973,0
A1C,20180216,0.24,0.24,0.24,0.24,0,0
A2M,20180216,8.56,8.65,8.44,8.59,2092966,0
A2MJOM,20180216,6.49,6.49,6.49,6.49,0,0
A2MJOO,20180216,4.70,4.70,4.70,4.70,2000,0
A2MKOA,20180216,5.29,5.29,5.29,5.29,0,0
A2MKOC,20180216,4.95,4.95,4.95,4.95,0,0
A2MKOD,20180216,2.05,2.05,2.05,2.05,0,0
A2MKOE,20180216,0.93,0.93,0.93,0.93,0,0
A2MKOF,20180216,5.48,5.48,5.48,5.48,0,0
A2MKOG,20180216,3.29,3.29,3.29,3.29,3000,0
A2MKOH,20180216,2.15,2.15,2.15,2.15,0,0
A2MKOI,20180216,2.51,2.60,2.51,2.53,0,0
A2MKOP,20180216,1.40,1.40,1.40,1.40,0,0
A2MKOR,20180216,2.86,2.86,2.79,2.79,0,0
A2MKOS,20180216,2.52,2.61,2.52,2.61,0,0
A2MKOT,20180216,0.00,0.00,0.00,0.00,0,0
A3D,20180216,1.035,1.05,1.005,1.02,52800,0
AAA,20180216,50.12,50.12,50.11,50.11,50856,0
AAC,20180216,1.14,1.145,1.122,1.125,839505,0
AACKOB,20180216,0.68,0.68,0.67,0.67,0,0
AACKOC,20180216,0.28,0.28,0.28,0.28,0,0
AAD,20180216,1.845,1.85,1.825,1.84,626387,0
AADKOA,20180216,0.58,0.58,0.575,0.575,0,0
AADKOC,20180216,0.435,0.435,0.435,0.435,0,0
AADKOD,20180216,0.585,0.585,0.585,0.585,0,0
AADKOE,20180216,0.48,0.48,0.48,0.48,0,0
AADKOF,20180216,0.00,0.00,0.00,0.00,0,0
AADKOP,20180216,1.285,1.285,1.285,1.285,0,0
AADKOR,20180216,0.515,0.53,0.515,0.525,0,0
AAJ,20180216,0.028,0.029,0.025,0.026,6347108,0
AAL,20180216,0.00,0.00,0.00,0.00,0,0
AAP,20180216,0.03,0.03,0.03,0.03,0,0
AAR,20180216,0.085,0.087,0.085,0.086,436679,0
AAU,20180216,0.008,0.008,0.008,0.008,0,0
AB1,20180216,0.084,0.084,0.078,0.079,29192170,0
ABA,20180216,5.25,5.34,5.23,5.23,11704,0
ABC,20180216,6.58,6.63,6.58,6.61,811483,0
ABCKOB,20180216,1.47,1.47,1.47,1.47,0,0
ABCKOE,20180216,1.34,1.34,1.34,1.34,0,0
ABCKOP,20180216,1.68,1.68,1.68,1.68,0,0
ABCKOQ,20180216,2.19,2.19,2.19,2.19,0,0
ABL,20180216,0.008,0.008,0.008,0.008,0,0
ABP,20180216,3.34,3.41,3.335,3.40,1277420,0
ABR,20180216,0.325,0.325,0.32,0.32,7800,0
ABT,20180216,0.445,0.445,0.44,0.44,57900,0
ABU,20180216,0.079,0.084,0.079,0.084,322803,0
ABV,20180216,0.006,0.006,0.006,0.006,1200000,0
ABW,20180216,0.505,0.505,0.505,0.505,0,0
ABX,20180216,0.12,0.12,0.12,0.12,16666,0
AC8,20180216,1.57,1.585,1.53,1.55,444053,0
ACA01,20180216,0.00,0.00,0.00,0.00,0,0
ACA02,20180216,0.00,0.00,0.00,0.00,0,0
ACA03,20180216,0.00,0.00,0.00,0.00,0,0
ACA04,20180216,0.00,0.00,0.00,0.00,0,0
ACA05,20180216,0.00,0.00,0.00,0.00,0,0
ACB,20180216,0.035,0.035,0.035,0.035,22000,0
ACC01,20180216,0.00,0.00,0.00,0.00,0,0
ACG,20180216,0.032,0.032,0.032,0.032,75000,0
ACK,20180216,1.59,1.59,1.54,1.575,199786,0
ACL,20180216,0.01,0.01,0.01,0.01,951900,0
ACO,20180216,3.43,3.43,3.43,3.43,0,0
ACP,20180216,0.017,0.017,0.017,0.017,0,0
ACQ,20180216,1.09,1.12,1.08,1.12,163000,0
ACR,20180216,0.16,0.165,0.16,0.16,178574,0
ACS,20180216,0.015,0.015,0.015,0.015,0,0
ACU,20180216,0.015,0.015,0.015,0.015,0,0
