14D,20201022,0.18,0.185,0.17,0.17,1844261,0
1AD,20201022,0.135,0.135,0.125,0.125,686131,0
1ADO,20201022,0.04,0.04,0.04,0.04,0,0
1AG,20201022,0.049,0.049,0.049,0.049,40000,0
1ST,20201022,0.034,0.034,0.034,0.034,60000,0
2BE,20201022,0.07,0.07,0.066,0.066,86653,0
2BEO,20201022,0.016,0.016,0.016,0.016,0,0
360,20201022,4.00,4.03,3.80,3.99,192605,0
3DA,20201022,0.815,0.815,0.74,0.74,684583,0
3DP,20201022,0.405,0.405,0.38,0.385,2117939,0
3PL,20201022,1.255,1.27,1.245,1.27,628592,0
4CE,20201022,0.012,0.012,0.012,0.012,0,0
4DS,20201022,0.069,0.069,0.066,0.067,1840879,0
4DX,20201022,2.31,2.33,2.11,2.12,1396589,0
5GN,20201022,1.815,1.92,1.815,1.845,2526395,0
88E,20201022,0.007,0.007,0.006,0.006,2615601,0
8CO,20201022,0.145,0.145,0.125,0.14,1739149,0
8EC,20201022,0.033,0.033,0.033,0.033,0,0
8IH,20201022,0.15,0.29,0.15,0.265,1539800,0
8VI,20201022,2.10,2.15,2.00,2.00,15864,0
9SP,20201022,0.032,0.032,0.031,0.032,2663595,0
A1G,20201022,0.145,0.145,0.145,0.145,0,0
A1M,20201022,0.48,0.48,0.48,0.48,29325,0
A200,20201022,102.71,103.45,102.14,103.21,55472,0
A2B,20201022,1.03,1.035,1.02,1.02,9046,0
A2BJOA,20201022,0.24,0.24,0.24,0.24,0,0
A2M,20201022,14.30,14.52,14.22,14.47,3182187,0
A2MJOB,20201022,3.40,3.40,3.40,3.40,4000,0
A2MJOC,20201022,5.04,5.04,5.04,5.04,0,0
A2MJOD,20201022,8.06,8.06,8.06,8.06,0,0
A2MJOJ,20201022,6.92,6.92,6.92,6.92,0,0
A2MJOM,20201022,4.62,4.62,4.60,4.60,0,0
A2MKCA,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCB,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCC,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCD,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCE,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCF,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCP,20201022,0.00,0.00,0.00,0.00,0,0
A2MKCQ,20201022,0.00,0.00,0.00,0.00,0,0
A2MKOA,20201022,4.90,4.90,4.90,4.90,0,0
A2MKOC,20201022,6.53,6.53,6.47,6.47,0,0
A2MKOG,20201022,7.89,7.89,7.81,7.81,0,0
A2MKOH,20201022,11.07,11.07,11.07,11.07,0,0
A2MKOP,20201022,0.00,0.00,0.00,0.00,0,0
A2MKOQ,20201022,9.58,9.58,9.58,9.58,0,0
