14D,20200910,0.12,0.14,0.12,0.13,219391,0
1AD,20200910,0.11,0.11,0.10,0.10,77481,0
1ADO,20200910,0.011,0.011,0.011,0.011,0,0
1AG,20200910,0.051,0.051,0.051,0.051,0,0
1ST,20200910,0.032,0.032,0.031,0.031,738820,0
2BE,20200910,0.09,0.091,0.085,0.085,157650,0
2BEO,20200910,0.02,0.02,0.02,0.02,0,0
360,20200910,4.24,4.31,4.06,4.15,243934,0
3DA,20200910,0.315,0.425,0.31,0.405,3338775,0
3DP,20200910,0.455,0.475,0.425,0.425,3837942,0
3PL,20200910,1.34,1.34,1.325,1.335,27548,0
4CE,20200910,0.012,0.012,0.012,0.012,0,0
4DS,20200910,0.082,0.092,0.072,0.073,52428025,0
4DX,20200910,1.465,1.47,1.42,1.45,168876,0
5GN,20200910,1.985,1.99,1.79,1.795,3847521,0
88E,20200910,0.005,0.006,0.005,0.006,20712568,0
8CO,20200910,0.115,0.125,0.115,0.115,1023218,0
8EC,20200910,0.078,0.078,0.078,0.078,0,0
8IH,20200910,0.13,0.16,0.13,0.16,224321,0
8VI,20200910,0.64,0.65,0.62,0.65,29873,0
9SP,20200910,0.035,0.036,0.034,0.034,3244737,0
A1G,20200910,0.135,0.14,0.135,0.14,30251,0
A1M,20200910,0.425,0.425,0.425,0.425,6747,0
A200,20200910,100.60,100.60,99.10,99.51,51965,0
A2B,20200910,1.08,1.09,1.07,1.09,45612,0
A2BJOA,20200910,0.24,0.24,0.24,0.24,0,0
A2M,20200910,16.52,16.68,16.37,16.47,3241974,0
A2MJOA,20200910,3.40,3.40,3.40,3.40,0,0
A2MJOB,20200910,5.54,5.54,5.38,5.38,2100,0
A2MJOC,20200910,7.55,7.55,7.55,7.55,0,0
A2MJOJ,20200910,12.75,12.83,12.75,12.83,0,0
A2MJOM,20200910,10.45,10.45,10.45,10.45,0,0
A2MKCA,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCB,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCC,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCD,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCE,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCF,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCP,20200910,0.00,0.00,0.00,0.00,0,0
A2MKCQ,20200910,0.00,0.00,0.00,0.00,0,0
A2MKOA,20200910,6.63,6.63,6.63,6.63,100,0
A2MKOC,20200910,8.50,8.50,8.30,8.30,5468,0
A2MKOG,20200910,9.44,9.45,9.44,9.45,0,0
A2MKOH,20200910,11.07,11.07,11.07,11.07,0,0
A2MKOP,20200910,0.00,0.00,0.00,0.00,0,0
A2MKOQ,20200910,9.58,9.58,9.58,9.58,0,0
A2MKOS,20200910,8.98,8.98,8.98,8.98,0,0
A2MKOV,20200910,10.16,10.16,10.16,10.16,0,0
A3D,20200910,0.125,0.125,0.125,0.125,0,0
A40,20200910,0.082,0.082,0.082,0.082,0,0
A4N,20200910,0.23,0.23,0.22,0.225,131044,0
AAA,20200910,50.07,50.08,50.07,50.08,155689,0
AAC,20200910,1.06,1.08,1.04,1.07,766483,0
AAJ,20200910,0.009,0.011,0.009,0.011,48429547,0
AAP,20200910,0.016,0.016,0.016,0.016,0,0
AAR,20200910,0.20,0.205,0.20,0.20,453759,0
AASF,20200910,2.68,2.68,2.68,2.68,7600,0
ABA,20200910,4.81,4.94,4.69,4.87,21964,0
ABC,20200910,2.77,2.80,2.72,2.80,3076348,0
ABCKCA,20200910,0.00,0.00,0.00,0.00,0,0
ABCKCQ,20200910,0.00,0.00,0.00,0.00,0,0
ABCKCR,20200910,0.00,0.00,0.00,0.00,0,0
ABCKOA,20200910,1.155,1.155,1.155,1.155,0,0
ABCKOB,20200910,1.065,1.065,1.065,1.065,0,0
ABCKOQ,20200910,0.695,0.695,0.695,0.695,0,0
ABCKOR,20200910,2.88,2.88,2.88,2.88,0,0
ABL,20200910,0.001,0.001,0.001,0.001,0,0
ABP,20200910,2.80,2.81,2.73,2.78,1448546,0
